injector_code,manufacturer_name,volt_ampere_profile,code_type,calibration_id,coefficient,is_custom,is_heui
0445120182,Bosch,28V-25,-1,,,FALSE,FALSE
0445120183,Bosch,28V-25,-1,,,FALSE,FALSE
0445120184,Bosch,28V-22,-1,,,FALSE,FALSE
0445120185,Bosch,28V-26,-1,,,FALSE,FALSE
0445120186,Bosch,28V-24,-1,,,FALSE,FALSE
0445120187,Bosch,28V-26,-1,,,FALSE,FALSE
0445120188,Bosch,28V-26,-1,,,FALSE,FALSE
0445120191,Bosch,28V-25,-1,,,FALSE,FALSE
0445120192,Bosch,28V-25,-1,,,FALSE,FALSE
0445120193,Bosch,28V-26,-1,,,FALSE,FALSE
0445120196,Bosch,28V-25,-1,,,FALSE,FALSE
0445120197,Bosch,28V-24,-1,,,FALSE,FALSE
0445120199,Bosch,28V-22,-1,,,FALSE,FALSE
0445120200,Bosch,28V-25,-1,,,FALSE,FALSE
0445120201,Bosch,28V-24,-1,,,FALSE,FALSE
0445120202,Bosch,28V-24,-1,,,FALSE,FALSE
0445120203,Bosch,28V-25,-1,,,FALSE,FALSE
0445120204,Bosch,28V-22,-1,,,FALSE,FALSE
0445120208,Bosch,28V-04,-1,,,FALSE,FALSE
0445120209,Bosch,28V-04,-1,,,FALSE,FALSE
0445120210,Bosch,28V-04,-1,,,FALSE,FALSE
0445120211,Bosch,28V-04,-1,,,FALSE,FALSE
0445120212,Bosch,28V-04,-1,,,FALSE,FALSE
0445120213,Bosch,28V-25,-1,,,FALSE,FALSE
0445120214,Bosch,28V-25,-1,,,FALSE,FALSE
0445120215,Bosch,28V-25,-1,,,FALSE,FALSE
0445120217,Bosch,28V-25,-1,,,FALSE,FALSE
0445120218,Bosch,28V-25,-1,,,FALSE,FALSE
0445120219,Bosch,28V-25,-1,,,FALSE,FALSE
0445120220,Bosch,28V-24,-1,,,FALSE,FALSE
0445120222,Bosch,28V-25,-1,,,FALSE,FALSE
0445120223,Bosch,BOSCH_COIL,-1,,,FALSE,FALSE
0445120224,Bosch,28V-25,-1,,,FALSE,FALSE
0445120225,Bosch,28V-25,-1,,,FALSE,FALSE
0445120226,Bosch,28V-25,-1,,,FALSE,FALSE
0445120227,Bosch,28V-25,-1,,,FALSE,FALSE
0445120228,Bosch,28V-25,-1,,,FALSE,FALSE
0445120229,Bosch,28V-24,-1,,,FALSE,FALSE
0445120231,Bosch,28V-04,-1,,,FALSE,FALSE
0445120232,Bosch,28V-25,-1,,,FALSE,FALSE
0445120233,Bosch,28V-24,-1,,,FALSE,FALSE
0445120234,Bosch,28V-25,-1,,,FALSE,FALSE
0445120235,Bosch,28V-24,-1,,,FALSE,FALSE
0445120236,Bosch,28V-04,-1,,,FALSE,FALSE
0445120237,Bosch,28V-04,-1,,,FALSE,FALSE
0445120238,Bosch,28V-04,-1,,,FALSE,FALSE
0445120239,Bosch,28V-04,-1,,,FALSE,FALSE
0445120240,Bosch,28V,-1,,,FALSE,FALSE
0445120241,Bosch,28V-04,-1,,,FALSE,FALSE
0445120242,Bosch,28V-25,-1,,,FALSE,FALSE
0445120244,Bosch,28V-25,-1,,,FALSE,FALSE
0445120245,Bosch,28V-25,-1,,,FALSE,FALSE
0445120246,Bosch,28V-25,-1,,,FALSE,FALSE
0445120247,Bosch,28V-25,-1,,,FALSE,FALSE
0445120250,Bosch,28V,-1,,,FALSE,FALSE
0445120252,Bosch,28V-04,-1,,,FALSE,FALSE
0445120253,Bosch,28V-04,-1,,,FALSE,FALSE
0445120254,Bosch,28V-04,-1,,,FALSE,FALSE
0445120255,Bosch,28V-04,-1,,,FALSE,FALSE
0445120256,Bosch,28V-04,-1,,,FALSE,FALSE
0445120257,Bosch,28V-26,-1,,,FALSE,FALSE
0445120258,Bosch,28V-07,-1,,,FALSE,FALSE
0445120260,Bosch,28V-25,-1,,,FALSE,FALSE
0445120261,Bosch,28V-25,-1,,,FALSE,FALSE
0445120262,Bosch,28V-25,-1,,,FALSE,FALSE
0445120263,Bosch,28V-25,-1,,,FALSE,FALSE
0445120265,Bosch,28V-25,-1,,,FALSE,FALSE
0445120266,Bosch,28V-25,-1,,,FALSE,FALSE
0445120267,Bosch,28V-26,-1,,,FALSE,FALSE
0445120268,Bosch,28V-25,-1,,,FALSE,FALSE
0445120269,Bosch,28V-24,-1,,,FALSE,FALSE
0445120272,Bosch,28V-04,-1,,,FALSE,FALSE
0445120273,Bosch,28V-04,-1,,,FALSE,FALSE
0445120274,Bosch,BOSCH_COIL,-1,,,FALSE,FALSE
0445120275,Bosch,BOSCH_COIL,-1,,,FALSE,FALSE
0445120276,Bosch,BOSCH_COIL,-1,,,FALSE,FALSE
0445120277,Bosch,28V-25,-1,,,FALSE,FALSE
0445120279,Bosch,28V-24,-1,,,FALSE,FALSE
0445120280,Bosch,28V-25,-1,,,FALSE,FALSE
0445120281,Bosch,BOSCH_COIL,-1,,,FALSE,FALSE
0445120282,Bosch,28V-24,-1,,,FALSE,FALSE
0445120289,Bosch,28V-25,-1,,,FALSE,FALSE
0445120290,Bosch,28V-25,-1,,,FALSE,FALSE
0445120291,Bosch,28V-25,-1,,,FALSE,FALSE
0445120292,Bosch,28V-25,-1,,,FALSE,FALSE
0445120293,Bosch,28V-25,-1,,,FALSE,FALSE
0445120294,Bosch,28V-25,-1,,,FALSE,FALSE
0445120295,Bosch,28V-07,-1,,,FALSE,FALSE
0445120296,Bosch,28V-25,-1,,,FALSE,FALSE
0445120297,Bosch,28V-25,-1,,,FALSE,FALSE
0445120304,Bosch,28V-25,-1,,,FALSE,FALSE
0445120305,Bosch,28V-26,-1,,,FALSE,FALSE
0445120307,Bosch,BOSCH_COIL,-1,,,FALSE,FALSE
0445120308,Bosch,BOSCH_COIL,-1,,,FALSE,FALSE
0445120309,Bosch,28V-25,-1,,,FALSE,FALSE
0445120310,Bosch,28V-25,-1,,,FALSE,FALSE
0445120311,Bosch,28V-24,-1,,,FALSE,FALSE
0445120313,Bosch,28V-24,-1,,,FALSE,FALSE
0445120314,Bosch,28V-25,-1,,,FALSE,FALSE
0445120315,Bosch,28V-24,-1,,,FALSE,FALSE
0445120316,Bosch,28V-24,-1,,,FALSE,FALSE
0445120317,Bosch,28V-25,-1,,,FALSE,FALSE
0445120318,Bosch,28V-25,-1,,,FALSE,FALSE
0445120319,Bosch,BOSCH_COIL,-1,,,FALSE,FALSE
0445120320,Bosch,BOSCH_COIL,-1,,,FALSE,FALSE
0445120321,Bosch,28V-25,-1,,,FALSE,FALSE
0445120323,Bosch,28V-25,-1,,,FALSE,FALSE
0445120324,Bosch,28V-25,-1,,,FALSE,FALSE
0445120325,Bosch,28V-25,-1,,,FALSE,FALSE
0445120326,Bosch,28V-04,-1,,,FALSE,FALSE
0445120327,Bosch,28V-24,-1,,,FALSE,FALSE
0445120328,Bosch,28V-04,-1,,,FALSE,FALSE
0445120329,Bosch,28V-25,-1,,,FALSE,FALSE
0445120330,Bosch,28V-04,-1,,,FALSE,FALSE
0445120331,Bosch,28V-25,-1,,,FALSE,FALSE
0445120332,Bosch,28V-22,-1,,,FALSE,FALSE
0445120333,Bosch,28V-25,-1,,,FALSE,FALSE
0445120334,Bosch,28V-25,-1,,,FALSE,FALSE
0445120336,Bosch,28V-26,-1,,,FALSE,FALSE
0445120340,Bosch,28V-25,-1,,,FALSE,FALSE
0445120341,Bosch,28V-24,-1,,,FALSE,FALSE
0445120342,Bosch,28V-26,-1,,,FALSE,FALSE
0445120343,Bosch,28V-25,-1,,,FALSE,FALSE
0445120344,Bosch,28V-25,-1,,,FALSE,FALSE
0445120345,Bosch,28V-25,-1,,,FALSE,FALSE
0445120346,Bosch,28V-25,-1,,,FALSE,FALSE
0445120347,Bosch,28V-25,-1,,,FALSE,FALSE
0445120348,Bosch,28V-25,-1,,,FALSE,FALSE
0445120351,Bosch,28V-25,-1,,,FALSE,FALSE
0445120352,Bosch,28V-25,-1,,,FALSE,FALSE
0445120353,Bosch,28V-24,-1,,,FALSE,FALSE
0445120354,Bosch,28V-24,-1,,,FALSE,FALSE
0445120355,Bosch,28V-24,-1,,,FALSE,FALSE
0445120356,Bosch,28V-22,-1,,,FALSE,FALSE
0445120357,Bosch,28V-25,-1,,,FALSE,FALSE
0445120360,Bosch,28V-25,-1,,,FALSE,FALSE
0445120361,Bosch,28V-25,-1,,,FALSE,FALSE
0445120362,Bosch,28V-25,-1,,,FALSE,FALSE
0445120364,Bosch,28V-25,-1,,,FALSE,FALSE
0445120366,Bosch,28V-26,-1,,,FALSE,FALSE
0445120367,Bosch,28V-25,-1,,,FALSE,FALSE
0445120368,Bosch,28V-25,-1,,,FALSE,FALSE
0445120369,Bosch,28V-25,-1,,,FALSE,FALSE
0445120370,Bosch,28V-24,-1,,,FALSE,FALSE
0445120371,Bosch,28V-25,-1,,,FALSE,FALSE
0445120372,Bosch,28V-25,-1,,,FALSE,FALSE
0445120373,Bosch,28V-25,-1,,,FALSE,FALSE
0445120376,Bosch,28V-07,-1,,,FALSE,FALSE
0445120377,Bosch,28V-25,-1,,,FALSE,FALSE
0445120378,Bosch,28V-25,-1,,,FALSE,FALSE
0445120379,Bosch,28V-25,-1,,,FALSE,FALSE
0445120380,Bosch,28V-25,-1,,,FALSE,FALSE
0445120381,Bosch,28V-25,-1,,,FALSE,FALSE
0445120382,Bosch,28V-25,-1,,,FALSE,FALSE
0445120383,Bosch,28V-25,-1,,,FALSE,FALSE
0445120384,Bosch,28V-26,-1,,,FALSE,FALSE
0445120387,Bosch,28V-24,-1,,,FALSE,FALSE
0445120389,Bosch,28V-25,-1,,,FALSE,FALSE
0445120391,Bosch,28V-25,-1,,,FALSE,FALSE
0445120392,Bosch,28V-25,-1,,,FALSE,FALSE
0445120393,Bosch,28V-25,-1,,,FALSE,FALSE
0445120394,Bosch,28V-25,-1,,,FALSE,FALSE
0445120395,Bosch,28V-25,-1,,,FALSE,FALSE
0445120396,Bosch,28V-25,-1,,,FALSE,FALSE
0445120397,Bosch,28V-25,-1,,,FALSE,FALSE
0445120398,Bosch,28V-25,-1,,,FALSE,FALSE
0445120399,Bosch,28V-25,-1,,,FALSE,FALSE
0445120400,Bosch,28V-25,-1,,,FALSE,FALSE
0445120402,Bosch,28V-25,-1,,,FALSE,FALSE
0445120403,Bosch,28V-25,-1,,,FALSE,FALSE
0445120404,Bosch,28V-25,-1,,,FALSE,FALSE
0445120405,Bosch,BOSCH_COIL,-1,,,FALSE,FALSE
0445120406,Bosch,BOSCH_COIL,-1,,,FALSE,FALSE
0445120410,Bosch,28V-25,-1,,,FALSE,FALSE
0445120414,Bosch,28V-26,-1,,,FALSE,FALSE
0445120416,Bosch,28V-25,-1,,,FALSE,FALSE
0445120417,Bosch,28V-24,-1,,,FALSE,FALSE
0445120419,Bosch,28V-25,-1,,,FALSE,FALSE
0445120420,Bosch,28V-24,-1,,,FALSE,FALSE
0445120424,Bosch,28V-25,-1,,,FALSE,FALSE
0445120425,Bosch,BOSCH_COIL,-1,,,FALSE,FALSE
0445120433,Bosch,BOSCH_COIL,-1,,,FALSE,FALSE
0445120434,Bosch,BOSCH_COIL,-1,,,FALSE,FALSE
0445120437,Bosch,BOSCH_COIL,-1,,,FALSE,FALSE
0445120438,Bosch,BOSCH_COIL,-1,,,FALSE,FALSE
0445120439,Bosch,28V-25,-1,,,FALSE,FALSE
0445120450,Bosch,28V-24,-1,,,FALSE,FALSE
0445120455,Bosch,28V-04,-1,,,FALSE,FALSE
0445120457,Bosch,28V-25,-1,,,FALSE,FALSE
0445120458,Bosch,28V-24,-1,,,FALSE,FALSE
0445120461,Bosch,28V-25,-1,,,FALSE,FALSE
0445120500,Bosch,28V-24,-1,,,FALSE,FALSE
0445124001,Bosch,28V-07,-1,,,FALSE,FALSE
0445124006,Bosch,28V-07,-1,,,FALSE,FALSE
0445124007,Bosch,28V-07,-1,,,FALSE,FALSE
0445124009,Bosch,28V-07,-1,,,FALSE,FALSE
0445124010,Bosch,BOSCH_COIL,-1,,,FALSE,FALSE
0445124011,Bosch,BOSCH_COIL,-1,,,FALSE,FALSE
0445124012,Bosch,BOSCH_COIL,-1,,,FALSE,FALSE
0445124013,Bosch,BOSCH_COIL,-1,,,FALSE,FALSE
0445124014,Bosch,28V-07,-1,,,FALSE,FALSE
0445124015,Bosch,28V-07,-1,,,FALSE,FALSE
0445124016,Bosch,BOSCH_COIL,-1,,,FALSE,FALSE
0445124017,Bosch,BOSCH_COIL,-1,,,FALSE,FALSE
0445124019,Bosch,BOSCH_COIL,-1,,,FALSE,FALSE
0445124020,Bosch,BOSCH_COIL,-1,,,FALSE,FALSE
0445124021,Bosch,28V-07,-1,,,FALSE,FALSE
0445124022,Bosch,28V-07,-1,,,FALSE,FALSE
0445124023,Bosch,28V-07,-1,,,FALSE,FALSE
0445124025,Bosch,28V-07,-1,,,FALSE,FALSE
0445124027,Bosch,28V-07,-1,,,FALSE,FALSE
0445124028,Bosch,BOSCH_COIL,-1,,,FALSE,FALSE
0445124031,Bosch,BOSCH_COIL,-1,,,FALSE,FALSE
0445124033,Bosch,BOSCH_COIL,-1,,,FALSE,FALSE
0445124034,Bosch,BOSCH_COIL,-1,,,FALSE,FALSE
0445124035,Bosch,28V-07,-1,,,FALSE,FALSE
0445124036,Bosch,28V-07,-1,,,FALSE,FALSE
0445124041,Bosch,28V-07,-1,,,FALSE,FALSE
0445124042,Bosch,28V-07,-1,,,FALSE,FALSE
964957480,Siemens,SIEMENS_PIEZO,-1,,,FALSE,FALSE
0986435000,Bosch,28V-24,-1,,,FALSE,FALSE
0986435001,Bosch,14V,-1,,,FALSE,FALSE
0986435002,Bosch,14V,-1,,,FALSE,FALSE
0986435003,Bosch,14V,-1,,,FALSE,FALSE
0986435004,Bosch,14V,-1,,,FALSE,FALSE
0986435005,Bosch,14V,-1,,,FALSE,FALSE
0986435006,Bosch,14V,-1,,,FALSE,FALSE
0986435007,Bosch,14V,-1,,,FALSE,FALSE
0986435008,Bosch,14V,-1,,,FALSE,FALSE
0986435009,Bosch,14V,-1,,,FALSE,FALSE
0986435010,Bosch,14V,-1,,,FALSE,FALSE
0986435011,Bosch,14V,-1,,,FALSE,FALSE
0986435012,Bosch,14V,-1,,,FALSE,FALSE
0986435013,Bosch,14V,-1,,,FALSE,FALSE
0986435014,Bosch,14V,-1,,,FALSE,FALSE
0986435015,Bosch,14V,-1,,,FALSE,FALSE
0986435016,Bosch,14V,-1,,,FALSE,FALSE
0986435017,Bosch,14V,-1,,,FALSE,FALSE
0986435018,Bosch,14V,-1,,,FALSE,FALSE
0986435019,Bosch,14V,-1,,,FALSE,FALSE
0986435020,Bosch,14V,-1,,,FALSE,FALSE
0986435021,Bosch,14V,-1,,,FALSE,FALSE
0986435022,Bosch,14V,-1,,,FALSE,FALSE
0986435024,Bosch,14V,-1,,,FALSE,FALSE
0986435025,Bosch,14V,-1,,,FALSE,FALSE
0986435026,Bosch,14V,-1,,,FALSE,FALSE
0986435027,Bosch,14V,-1,,,FALSE,FALSE
0986435028,Bosch,14V,-1,,,FALSE,FALSE
0986435029,Bosch,14V,-1,,,FALSE,FALSE
0986435030,Bosch,14V,-1,,,FALSE,FALSE
0986435031,Bosch,14V,-1,,,FALSE,FALSE
0986435032,Bosch,14V,-1,,,FALSE,FALSE
0986435033,Bosch,14V,-1,,,FALSE,FALSE
0986435034,Bosch,14V,-1,,,FALSE,FALSE
0986435035,Bosch,14V,-1,,,FALSE,FALSE
0986435036,Bosch,14V,-1,,,FALSE,FALSE
0986435037,Bosch,14V,-1,,,FALSE,FALSE
0986435038,Bosch,14V,-1,,,FALSE,FALSE
0986435039,Bosch,14V,-1,,,FALSE,FALSE
0986435040,Bosch,14V,-1,,,FALSE,FALSE
0986435041,Bosch,14V,-1,,,FALSE,FALSE
0986435042,Bosch,14V,-1,,,FALSE,FALSE
0986435043,Bosch,14V,-1,,,FALSE,FALSE
0986435044,Bosch,14V,-1,,,FALSE,FALSE
0986435045,Bosch,14V,-1,,,FALSE,FALSE
0986435046,Bosch,14V,-1,,,FALSE,FALSE
0986435047,Bosch,14V,-1,,,FALSE,FALSE
0986435048,Bosch,14V,-1,,,FALSE,FALSE
0986435049,Bosch,14V,-1,,,FALSE,FALSE
0986435050,Bosch,14V,-1,,,FALSE,FALSE
0986435051,Bosch,14V,-1,,,FALSE,FALSE
0986435052,Bosch,14V,-1,,,FALSE,FALSE
0986435053,Bosch,14V,-1,,,FALSE,FALSE
0986435054,Bosch,14V,-1,,,FALSE,FALSE
0986435055,Bosch,14V,-1,,,FALSE,FALSE
0986435056,Bosch,14V,-1,,,FALSE,FALSE
0986435057,Bosch,14V,-1,,,FALSE,FALSE
0986435058,Bosch,14V,-1,,,FALSE,FALSE
0986435059,Bosch,14V,-1,,,FALSE,FALSE
0986435060,Bosch,14V,-1,,,FALSE,FALSE
0986435061,Bosch,14V,-1,,,FALSE,FALSE
0986435062,Bosch,14V,-1,,,FALSE,FALSE
0986435063,Bosch,14V,-1,,,FALSE,FALSE
0986435064,Bosch,14V,-1,,,FALSE,FALSE
0986435065,Bosch,14V,-1,,,FALSE,FALSE
0986435066,Bosch,14V,-1,,,FALSE,FALSE
0986435067,Bosch,14V,-1,,,FALSE,FALSE
0986435068,Bosch,14V,-1,,,FALSE,FALSE
0986435069,Bosch,14V,-1,,,FALSE,FALSE
0986435070,Bosch,14V,-1,,,FALSE,FALSE
0986435071,Bosch,14V,-1,,,FALSE,FALSE
0986435072,Bosch,14V,-1,,,FALSE,FALSE
0986435073,Bosch,14V,-1,,,FALSE,FALSE
0986435075,Bosch,14V,-1,,,FALSE,FALSE
0986435076,Bosch,14V,-1,,,FALSE,FALSE
0986435077,Bosch,14V,-1,,,FALSE,FALSE
0986435078,Bosch,14V,0,,1,FALSE,FALSE
0986435079,Bosch,14V,-1,,,FALSE,FALSE
0986435080,Bosch,14V,1,,1,FALSE,FALSE
0986435081,Bosch,14V,0,,1,FALSE,FALSE
0986435082,Bosch,14V,-1,,,FALSE,FALSE
0986435083,Bosch,14V,-1,,,FALSE,FALSE
0986435084,Bosch,14V,1,,0,FALSE,FALSE
0986435085,Bosch,14V,3,,0,FALSE,FALSE
0986435086,Bosch,14V,-1,,,FALSE,FALSE
0986435087,Bosch,14V,-1,,,FALSE,FALSE
0986435088,Bosch,14V,0,,0,FALSE,FALSE
0986435089,Bosch,14V,-1,,,FALSE,FALSE
0986435090,Bosch,14V,3,,0,FALSE,FALSE
0986435091,Bosch,14V,2,,0,FALSE,FALSE
0986435092,Bosch,14V,2,,0,FALSE,FALSE
0986435093,Bosch,14V,-1,,,FALSE,FALSE
0986435094,Bosch,14V,-1,,,FALSE,FALSE
0986435095,Bosch,14V,-1,,,FALSE,FALSE
0986435096,Bosch,14V,-1,,,FALSE,FALSE
0986435097,Bosch,14V,1,,1,FALSE,FALSE
0986435098,Bosch,14V,1,,1,FALSE,FALSE
0986435099,Bosch,14V,0,,2,FALSE,FALSE
0986435100,Bosch,14V,1,,1,FALSE,FALSE
0986435101,Bosch,14V,0,,1,FALSE,FALSE
0986435102,Bosch,14V,0,,1,FALSE,FALSE
0986435103,Bosch,14V,0,,1,FALSE,FALSE
0986435104,Bosch,14V,0,,1,FALSE,FALSE
0986435105,Bosch,14V,-1,,,FALSE,FALSE
0986435106,Bosch,14V,-1,,,FALSE,FALSE
0986435107,Bosch,14V,1,,0,FALSE,FALSE
0986435108,Bosch,14V,1,,0,FALSE,FALSE
0986435109,Bosch,14V,1,,0,FALSE,FALSE
0986435110,Bosch,14V,1,,0,FALSE,FALSE
0986435111,Bosch,14V,1,,0,FALSE,FALSE
0986435112,Bosch,14V,-1,,,FALSE,FALSE
0986435113,Bosch,14V,1,,0,FALSE,FALSE
0986435114,Bosch,14V,1,,0,FALSE,FALSE
0986435115,Bosch,14V,1,,0,FALSE,FALSE
0986435116,Bosch,14V,1,,0,FALSE,FALSE
0986435117,Bosch,14V,1,,0,FALSE,FALSE
0986435118,Bosch,14V,1,,0,FALSE,FALSE
0986435119,Bosch,14V,-1,,,FALSE,FALSE
0986435120,Bosch,14V,-1,,,FALSE,FALSE
0986435121,Bosch,14V,-1,,,FALSE,FALSE
0986435122,Bosch,14V,3,,0,FALSE,FALSE
0986435123,Bosch,14V,3,,0,FALSE,FALSE
0986435124,Bosch,14V,1,,1,FALSE,FALSE
0986435125,Bosch,14V,1,,0,FALSE,FALSE
0986435126,Bosch,14V,3,,0,FALSE,FALSE
0986435127,Bosch,14V,1,,0,FALSE,FALSE
0986435128,Bosch,14V,1,,0,FALSE,FALSE
0986435129,Bosch,14V,1,,0,FALSE,FALSE
0986435130,Bosch,14V,-1,,,FALSE,FALSE
0986435131,Bosch,14V,-1,,,FALSE,FALSE
0986435132,Bosch,14V,-1,,,FALSE,FALSE
0986435133,Bosch,14V,-1,,,FALSE,FALSE
0986435134,Bosch,14V,-1,,,FALSE,FALSE
0986435135,Bosch,14V,-1,,,FALSE,FALSE
0986435136,Bosch,14V,-1,,,FALSE,FALSE
0986435139,Bosch,14V,2,,0,FALSE,FALSE
0986435140,Bosch,14V,-1,,,FALSE,FALSE
0986435143,Bosch,14V,4,,0,FALSE,FALSE
0986435144,Bosch,14V,2,,0,FALSE,FALSE
0986435145,Bosch,14V,1,,1,FALSE,FALSE
0986435146,Bosch,14V,4,,0,FALSE,FALSE
0986435147,Bosch,14V,-1,,,FALSE,FALSE
0986435148,Bosch,14V,0,,1,FALSE,FALSE
0986435149,Bosch,14V,-1,,,FALSE,FALSE
0986435150,Bosch,14V,4,,0,FALSE,FALSE
0986435151,Bosch,14V,2,,0,FALSE,FALSE
0986435152,Bosch,14V,2,,0,FALSE,FALSE
0986435153,Bosch,14V,2,,0,FALSE,FALSE
0986435154,Bosch,14V,-1,,,FALSE,FALSE
0986435155,Bosch,14V,2,,0,FALSE,FALSE
0986435156,Bosch,14V,2,,0,FALSE,FALSE
0986435157,Bosch,14V,1,,0,FALSE,FALSE
0986435158,Bosch,14V,-1,,,FALSE,FALSE
0986435159,Bosch,14V,1,,0,FALSE,FALSE
0986435160,Bosch,14V,-1,,,FALSE,FALSE
0986435161,Bosch,14V,0,,1,FALSE,FALSE
0986435162,Bosch,14V,0,,1,FALSE,FALSE
0986435163,Bosch,14V,2,,0,FALSE,FALSE
0986435164,Bosch,14V,-1,,,FALSE,FALSE
0986435165,Bosch,14V,2,,0,FALSE,FALSE
0986435166,Bosch,14V-03,2,,0,FALSE,FALSE
0986435167,Bosch,14V-03,2,,0,FALSE,FALSE
0986435168,Bosch,14V,1,,0,FALSE,FALSE
0986435169,Bosch,14V,1,,0,FALSE,FALSE
0986435170,Bosch,14V,2,,0,FALSE,FALSE
0986435171,Bosch,14V,0,,0,FALSE,FALSE
0986435172,Bosch,14V,4,,0,FALSE,FALSE
0986435173,Bosch,14V,1,,1,FALSE,FALSE
0986435174,Bosch,14V,-1,,,FALSE,FALSE
0986435175,Bosch,14V,1,,0,FALSE,FALSE
0986435176,Bosch,14V,1,,0,FALSE,FALSE
0986435177,Bosch,14V,3,,0,FALSE,FALSE
0986435178,Bosch,14V,3,,0,FALSE,FALSE
0986435179,Bosch,14V,2,,0,FALSE,FALSE
0986435180,Bosch,14V,2,,0,FALSE,FALSE
0986435181,Bosch,14V,2,,0,FALSE,FALSE
0986435182,Bosch,14V,-1,,,FALSE,FALSE
0986435183,Bosch,14V,-1,,,FALSE,FALSE
0986435184,Bosch,14V,2,,0,FALSE,FALSE
0986435185,Bosch,14V,-1,,,FALSE,FALSE
0986435186,Bosch,14V,2,,0,FALSE,FALSE
0986435187,Bosch,14V,1,,0,FALSE,FALSE
0986435188,Bosch,14V,2,,0,FALSE,FALSE
0986435189,Bosch,14V,2,,0,FALSE,FALSE
0986435191,Bosch,14V,3,,0,FALSE,FALSE
0986435192,Bosch,14V,2,,0,FALSE,FALSE
0986435193,Bosch,14V,4,,0,FALSE,FALSE
0986435194,Bosch,14V,1,,1,FALSE,FALSE
0986435195,Bosch,14V,2,,0,FALSE,FALSE
0986435196,Bosch,14V,-1,,,FALSE,FALSE
0986435197,Bosch,14V,0,,1,FALSE,FALSE
0986435198,Bosch,14V,1,,0,FALSE,FALSE
0986435199,Bosch,14V,0,,0,FALSE,FALSE
0986435200,Bosch,14V,0,,0,FALSE,FALSE
0986435201,Bosch,14V,0,,1,FALSE,FALSE
0986435202,Bosch,14V,2,,0,FALSE,FALSE
0986435203,Bosch,14V,4,,0,FALSE,FALSE
0986435204,Bosch,14V-01,0,,1,FALSE,FALSE
0986435205,Bosch,14V,2,,0,FALSE,FALSE
0986435206,Bosch,14V,2,,0,FALSE,FALSE
0986435207,Bosch,14V-03,2,,0,FALSE,FALSE
0986435208,Bosch,14V,0,,1,FALSE,FALSE
0986435209,Bosch,14V,2,,0,FALSE,FALSE
0986435210,Bosch,14V,2,,0,FALSE,FALSE
0986435211,Bosch,14V-03,2,,0,FALSE,FALSE
0986435212,Bosch,14V-01,2,,0,FALSE,FALSE
0986435213,Bosch,14V-01,0,,1,FALSE,FALSE
0986435214,Bosch,14V-03,2,,0,FALSE,FALSE
0986435215,Bosch,14V,-1,,,FALSE,FALSE
0986435216,Bosch,14V,-1,,,FALSE,FALSE
0986435217,Bosch,14V,-1,,,FALSE,FALSE
0986435218,Bosch,14V,-1,,,FALSE,FALSE
0986435219,Bosch,14V,-1,,,FALSE,FALSE
0986435220,Bosch,14V,-1,,,FALSE,FALSE
0986435221,Bosch,14V,-1,,,FALSE,FALSE
0986435222,Bosch,14V,-1,,,FALSE,FALSE
0986435223,Bosch,14V,-1,,,FALSE,FALSE
0986435224,Bosch,14V,-1,,,FALSE,FALSE
0986435225,Bosch,14V,-1,,,FALSE,FALSE
0986435227,Bosch,14V,2,,0,FALSE,FALSE
0986435228,Bosch,14V,-1,,,FALSE,FALSE
0986435230,Bosch,14V,0,,0,FALSE,FALSE
0986435231,Bosch,14V,2,,0,FALSE,FALSE
0986435232,Bosch,14V,2,,0,FALSE,FALSE
0986435233,Bosch,14V,4,,0,FALSE,FALSE
0986435234,Bosch,14V,2,,0,FALSE,FALSE
0986435235,Bosch,14V,-1,,,FALSE,FALSE
0986435236,Bosch,14V,2,,0,FALSE,FALSE
0986435237,Bosch,14V,0,,0,FALSE,FALSE
0986435238,Bosch,14V,2,,0,FALSE,FALSE
0986435239,Bosch,14V,-1,,,FALSE,FALSE
0986435240,Bosch,14V-03,2,,0,FALSE,FALSE
0986435241,Bosch,BOSCH_COIL,2,,0,FALSE,FALSE
0986435242,Bosch,BOSCH_COIL,2,,0,FALSE,FALSE
0986435243,Bosch,14V,2,,0,FALSE,FALSE
0986435244,Bosch,14V-03,2,,0,FALSE,FALSE
0986435245,Bosch,14V,2,,0,FALSE,FALSE
0986435247,Bosch,14V-01,0,,1,FALSE,FALSE
0986435248,Bosch,14V-01,2,,0,FALSE,FALSE
0986435249,Bosch,14V-01,0,,1,FALSE,FALSE
0986435252,Bosch,14V,-1,,,FALSE,FALSE
0986435254,Bosch,14V,2,,0,FALSE,FALSE
0986435262,Bosch,BOSCH_COIL,2,,0,FALSE,FALSE
0986435263,Bosch,14V,1,,0,FALSE,FALSE
0986435265,Bosch,14V,-1,,,FALSE,FALSE
0986435277,Bosch,14V,-1,,,FALSE,FALSE
0986435278,Bosch,14V,-1,,,FALSE,FALSE
0986435280,Bosch,14V-01,0,,1,FALSE,FALSE
0986435350,Bosch,BOSCH_PIEZO,5,,0,FALSE,FALSE
0986435351,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435352,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
0986435353,Bosch,BOSCH_PIEZO,5,,0,FALSE,FALSE
0986435354,Bosch,BOSCH_PIEZO,-1,,,FALSE,FALSE
