id,injector_code,test_name,motor_speed,setted_pressure,adjusting_time,measurement_time,injection_rate,total_pulse_time,nominal_flow,flow_range,volt_ampere_profile,total_pulse_time2,shift,is_custom
13313,095000-669#,4,1000,1200,20,40,60,800,47.5,73.68,,,,FALSE
13314,095000-669#,14,1000,1600,20,40,60,780,87.5,14.86,,,,FALSE
13315,095000-669#,15,1000,1600,20,40,60,657,49.9,18.04,,,,FALSE
13316,095000-669#,16,1000,900,20,40,60,928,60.3,14.93,,,,FALSE
13317,095000-669#,17,1000,900,20,60,60,432,4.8,71.05,,,,FALSE
13318,095000-669#,18,1000,320,20,40,60,1053,17.0,45.75,,,,FALSE
13319,095000-669#,19,1000,320,20,60,60,624,3.8,74.29,,,,FALSE
13320,095000-670#,2,1000,1350,20,40,,0,,,,,,FALSE
13321,095000-670#,3,1000,600,20,40,60,1400,,,,,,FALSE
13322,095000-670#,4,1000,1350,20,40,60,800,47.5,73.68,,,,FALSE
13323,095000-670#,14,1000,1350,20,40,60,802,62.3,18,,,,FALSE
13324,095000-670#,15,1000,1350,20,40,60,412,7.8,70,,,,FALSE
13325,095000-670#,16,1000,1000,20,40,60,886,55.5,18,,,,FALSE
13326,095000-670#,17,1000,1000,20,40,60,458,8.5,60,,,,FALSE
13327,095000-670#,18,1000,640,20,40,60,1030,50.4,24,,,,FALSE
13328,095000-670#,19,1000,640,20,40,60,490,6.3,70,,,,FALSE
13329,095000-670#,20,1000,320,20,40,60,1187,21.6,32,,,,FALSE
13330,095000-670#,21,1000,320,20,60,60,611,5.0,60,,,,FALSE
13331,095000-671#,2,1000,1350,20,40,,0,,,,,,FALSE
13332,095000-671#,3,1000,1600,20,40,60,800,,,,,,FALSE
13333,095000-671#,4,1000,1450,20,40,60,800,55.0,45.45,,,,FALSE
13334,095000-671#,14,1000,1600,20,40,60,1027,70.2,17.09,,,,FALSE
13335,095000-671#,15,1000,1600,20,60,60,350,4.7,63.83,,,,FALSE
13336,095000-671#,16,1000,1120,20,40,60,1335,80.5,13.66,,,,FALSE
13337,095000-671#,17,1000,1120,20,40,60,899,43.1,18.56,,,,FALSE
13338,095000-671#,18,1000,1120,20,60,60,364,4.3,69.77,,,,FALSE
13339,095000-671#,19,1000,800,20,40,60,1379,65.3,16.85,,,,FALSE
13340,095000-671#,20,1000,800,20,40,60,965,35.4,19.55,,,,FALSE
13341,095000-671#,21,1000,800,20,60,60,411,4.4,68.18,,,,FALSE
13342,095000-671#,22,1000,320,20,40,60,1437,27.5,22.81,,,,FALSE
13343,095000-671#,23,1000,320,20,60,60,622,4.1,73.17,,,,FALSE
13344,095000-673#,2,1000,1350,20,40,,0,,,,,,FALSE
13345,095000-673#,3,1000,1600,20,40,60,800,,,,,,FALSE
13346,095000-673#,4,1000,1600,20,40,60,600,56,60.71,,,,FALSE
13347,095000-673#,14,1000,1800,20,40,60,980,76.6,13.05,,,,FALSE
13348,095000-673#,15,1000,1800,20,40,60,430,9.0,66.67,,,,FALSE
13349,095000-673#,16,1000,1400,20,40,60,983,65.3,16.85,,,,FALSE
13350,095000-673#,17,1000,1400,20,40,60,520,13.0,53.85,,,,FALSE
13351,095000-673#,18,1000,1400,20,40,60,430,7.1,84.51,,,,FALSE
13352,095000-673#,19,1000,1000,20,40,60,1046,54.8,16.42,,,,FALSE
13353,095000-673#,20,1000,1000,20,40,60,550,11.8,50.85,,,,FALSE
13354,095000-673#,21,1000,1000,20,40,60,480,6.4,78.12,,,,FALSE
13355,095000-673#,22,1000,640,20,40,60,1156,43.5,13.79,,,,FALSE
13356,095000-673#,23,1000,640,20,60,60,520,5.0,60,,,,FALSE
13357,095000-673#,24,1000,320,20,40,60,1320,22.4,22.32,,,,FALSE
13358,095000-673#,25,1000,320,20,60,60,700,4.4,68.18,,,,FALSE
13359,095000-674#,2,1000,1350,20,40,,0,,,,,,FALSE
13360,095000-674#,3,1000,1600,20,40,60,800,,,,,,FALSE
13361,095000-674#,4,1000,1600,20,40,60,800,55,54.55,,,,FALSE
13362,095000-674#,14,1000,1800,20,40,60,1162,84.2,14.25,,,,FALSE
13363,095000-674#,15,1000,1800,20,40,60,764,40.7,22.11,,,,FALSE
13364,095000-674#,16,1000,1400,20,40,60,1200,72.3,15.21,,,,FALSE
13365,095000-674#,17,1000,1400,20,40,60,784,32.3,21.67,,,,FALSE
13366,095000-674#,18,1000,1400,20,60,60,419,4.4,68.18,,,,FALSE
13367,095000-674#,19,1000,900,20,40,60,1294,59.4,16.84,,,,FALSE
13368,095000-674#,20,1000,900,20,40,60,887,29.7,20.2,,,,FALSE
13369,095000-674#,21,1000,900,20,60,60,467,4.8,62.5,,,,FALSE
13370,095000-674#,22,1000,520,20,40,60,950,19.6,25.51,,,,FALSE
13371,095000-674#,23,1000,320,20,40,60,922,9.3,49.46,,,,FALSE
13372,095000-675#,2,1000,1350,20,40,,0,,,,,,FALSE
13373,095000-675#,3,1000,1350,20,40,60,900,,,,,,FALSE
13374,095000-675#,4,1000,1350,20,40,60,900,39,54,,,,FALSE
13375,095000-675#,14,1000,1600,20,40,60,1111,99.2,9,,,,FALSE
13376,095000-675#,15,1000,1600,20,40,60,762,64.2,10,,,,FALSE
13377,095000-675#,16,1000,1350,20,40,60,1040,83.3,10,,,,FALSE
13378,095000-675#,17,1000,1350,20,60,60,354,4.5,54,,,,FALSE
13379,095000-675#,18,1000,900,20,40,60,973,58.7,10,,,,FALSE
13380,095000-675#,19,1000,900,20,40,60,410,5.2,45,,,,FALSE
13381,095000-675#,20,1000,520,20,40,60,840,25.1,20,,,,FALSE
13382,095000-675#,21,1000,520,20,90,60,410,3.0,70,,,,FALSE
13383,095000-675#,22,1000,320,20,40,60,800,8.8,30,,,,FALSE
13384,095000-675#,23,1000,320,40,90,60,440,1.5,80,,,,FALSE
13385,095000-676#,2,1000,1350,20,40,,0,,,,,,FALSE
13386,095000-676#,3,1000,1600,20,40,60,980,,,,,,FALSE
13387,095000-676#,4,1000,1600,20,40,60,980,55,63.64,,,,FALSE
13388,095000-676#,14,1000,1600,20,40,60,980,77.1,11.67,,,,FALSE
13389,095000-676#,15,1000,1600,20,40,60,407,6.4,82.81,,,,FALSE
13390,095000-676#,16,1000,1350,20,40,60,986,69.0,13.04,,,,FALSE
13391,095000-676#,17,1000,1350,20,40,60,594,21.0,17.62,,,,FALSE
13392,095000-676#,18,1000,1350,20,40,60,409,5.2,80.77,,,,FALSE
13393,095000-676#,19,1000,900,20,40,60,1060,56.4,14.18,,,,FALSE
13394,095000-676#,20,1000,900,20,40,60,528,10.2,68.63,,,,FALSE
13395,095000-676#,21,1000,900,40,90,60,419,2.8,80.36,,,,FALSE
13396,095000-676#,22,1000,520,20,40,60,1222,41.9,23.87,,,,FALSE
13397,095000-676#,23,1000,520,40,90,60,442,2.9,82.76,,,,FALSE
13398,095000-676#,24,1000,320,20,40,60,1305,25.0,32,,,,FALSE
13399,095000-676#,25,1000,320,20,60,60,540,3.1,80.65,,,,FALSE
13400,095000-677#,2,1000,1350,20,40,,0,,,,,,FALSE
13401,095000-677#,3,1000,1350,20,40,60,1050,,,,,,FALSE
13402,095000-677#,4,1000,1600,20,40,60,800,50,60,,,,FALSE
13403,095000-677#,14,1000,1600,20,40,60,980,65.4,13.76,,,,FALSE
13404,095000-677#,15,1000,1600,20,40,60,378,6.4,56.25,,,,FALSE
13405,095000-677#,16,1000,1350,20,40,60,966,58.1,13.77,,,,FALSE
13406,095000-677#,17,1000,1350,20,40,60,580,19.7,20.3,,,,FALSE
13407,095000-677#,18,1000,1350,20,40,60,393,5.3,56.6,,,,FALSE
13408,095000-677#,19,1000,900,20,40,60,1024,47.3,12.68,,,,FALSE
13409,095000-677#,20,1000,900,20,40,60,519,9.8,40.82,,,,FALSE
13410,095000-677#,21,1000,900,40,90,60,380,2.3,86.96,,,,FALSE
13411,095000-677#,22,1000,520,20,40,60,1197,36.6,13.66,,,,FALSE
13412,095000-677#,23,1000,520,40,90,60,432,2.5,80,,,,FALSE
13413,095000-677#,24,1000,320,20,40,60,1307,22.2,18.02,,,,FALSE
13414,095000-677#,25,1000,320,40,90,60,567,2.5,80,,,,FALSE
13415,095000-679#,2,1000,1350,20,40,,0,,,,,,FALSE
13416,095000-679#,3,1000,1600,20,40,60,1050,,,,,,FALSE
13417,095000-679#,4,1000,1600,20,40,60,900,40,80,,,,FALSE
13418,095000-679#,14,1000,1600,20,40,60,901,75.6,10,,,,FALSE
13419,095000-679#,15,1000,1600,40,90,60,332,2.1,80,,,,FALSE
13420,095000-679#,16,1000,900,20,40,60,1058,61.1,12,,,,FALSE
13421,095000-679#,17,1000,900,40,90,60,373,2.5,70,,,,FALSE
13422,095000-679#,18,1000,320,20,40,60,1496,31.1,20,,,,FALSE
13423,095000-679#,19,1000,320,20,40,60,925,9.6,30,,,,FALSE
13424,095000-680#,2,1000,1350,20,40,,0,,,,,,FALSE
13425,095000-680#,3,1000,1800,20,40,60,830,,,,,,FALSE
13426,095000-680#,4,1000,1600,20,40,60,830,55,50,,,,FALSE
13427,095000-680#,14,1000,1800,20,40,60,846,70.5,12,,,,FALSE
13428,095000-680#,15,1000,1800,20,40,60,550,31.0,25,,,,FALSE
13429,095000-680#,16,1000,1800,20,40,60,366,7.3,80,,,,FALSE
13430,095000-680#,17,1000,1400,20,40,60,972,70.4,10,,,,FALSE
13431,095000-680#,18,1000,1400,20,40,60,644,30.2,30,,,,FALSE
13432,095000-680#,19,1000,1400,20,60,60,331,3.3,80,,,,FALSE
13433,095000-680#,20,1000,1000,20,40,60,725,30.4,28,,,,FALSE
13434,095000-680#,21,1000,1000,20,60,60,376,3.8,90,,,,FALSE
13435,095000-680#,22,1000,300,20,40,60,694,5.1,60,,,,FALSE
13436,095000-680#,23,1000,300,20,60,60,651,3.3,75,,,,FALSE
13437,095000-687#,2,1000,1350,20,40,,0,,,,,,FALSE
13438,095000-687#,3,1000,1600,20,40,60,1139,,,,,,FALSE
13439,095000-687#,4,1000,1600,20,40,60,1139,40,80,,,,FALSE
13440,095000-687#,14,1000,1600,20,40,60,1087,92.0,11,,,,FALSE
13441,095000-687#,15,1000,1600,20,40,60,817,57.0,14,,,,FALSE
13442,095000-687#,16,1000,1350,20,40,60,1042,73.5,10,,,,FALSE
13443,095000-687#,17,1000,1350,20,60,60,408,4.8,45,,,,FALSE
13444,095000-687#,18,1000,900,20,40,60,1250,71.2,11,,,,FALSE
13445,095000-687#,19,1000,900,20,60,60,410,3.6,50,,,,FALSE
13446,095000-687#,20,1000,520,20,40,60,1315,45.1,13,,,,FALSE
13447,095000-687#,21,1000,520,20,60,60,495,3.1,55,,,,FALSE
13448,095000-687#,22,1000,320,20,40,60,1244,20.3,20,,,,FALSE
13449,095000-687#,23,1000,320,20,40,60,880,8.6,30,,,,FALSE
13450,095000-689#,2,1000,1350,20,40,,0,,,,,,FALSE
13451,095000-689#,3,1000,800,20,40,60,1200,,,,,,FALSE
13452,095000-689#,4,1000,1600,20,40,60,970,50,70,,,,FALSE
13453,095000-689#,14,1000,1600,20,40,60,936,46.5,17.2,,,,FALSE
13454,095000-689#,15,1000,1600,20,40,60,764,31.1,19.29,,,,FALSE
13455,095000-689#,16,1000,1350,20,40,60,1008,48.5,16.49,,,,FALSE
13456,095000-689#,17,1000,1350,20,60,60,412,4.5,66.67,,,,FALSE
13457,095000-689#,18,1000,900,20,40,60,1132,40.2,17.41,,,,FALSE
13458,095000-689#,19,1000,900,20,40,60,536,7.5,46.67,,,,FALSE
13459,095000-689#,20,1000,520,20,40,60,1103,24.2,20.66,,,,FALSE
13460,095000-689#,21,1000,320,20,40,60,895,7.9,44.3,,,,FALSE
13461,095000-690#,2,1000,1350,20,40,,0,,,,,,FALSE
13462,095000-690#,3,1000,1350,20,40,60,1050,,,,,,FALSE
13463,095000-690#,4,1000,1350,20,40,60,1056,40,80,,,,FALSE
13464,095000-690#,14,1000,1700,20,40,60,1027,75.6,11,,,,FALSE
13465,095000-690#,15,1000,1700,20,40,60,556,19.7,25,,,,FALSE
13466,095000-690#,16,1000,900,20,40,60,920,40.6,14,,,,FALSE
13467,095000-690#,17,1000,900,20,60,60,456,4.6,50,,,,FALSE
13468,095000-690#,18,1000,640,20,40,60,1128,36.6,15,,,,FALSE
13469,095000-690#,19,1000,640,20,60,60,488,3.6,55,,,,FALSE
13470,095000-690#,20,1000,320,20,40,60,1168,16.8,25,,,,FALSE
13471,095000-690#,21,1000,320,20,60,60,680,3.6,55,,,,FALSE
13472,095000-691#,2,1000,1350,20,40,,0,,,,,,FALSE
13473,095000-691#,3,1000,1350,20,40,60,1050,,,,,,FALSE
13474,095000-691#,4,1000,1350,20,40,60,1056,42,80,,,,FALSE
13475,095000-691#,14,1000,1700,20,40,60,1079,68.0,11,,,,FALSE
13476,095000-691#,15,1000,1700,20,40,60,638,25.4,15,,,,FALSE
13477,095000-691#,16,1000,1120,20,40,60,1400,78.0,11,,,,FALSE
13478,095000-691#,17,1000,1120,20,40,60,582,13.7,20,,,,FALSE
13479,095000-691#,18,1000,1120,20,60,60,440,4.6,45,,,,FALSE
13480,095000-691#,19,1000,800,20,40,60,1632,74.2,11,,,,FALSE
13481,095000-691#,20,1000,800,20,40,60,1094,39.1,14,,,,FALSE
13482,095000-691#,21,1000,800,20,60,60,468,4.9,50,,,,FALSE
13483,095000-691#,22,1000,320,20,40,60,1353,19.5,15,,,,FALSE
13484,095000-691#,23,1000,320,20,60,60,745,3.7,55,,,,FALSE
13485,095000-696#,2,1000,1350,20,40,,0,,,,,,FALSE
13486,095000-696#,3,1000,1350,20,40,60,1050,,,,,,FALSE
13487,095000-696#,4,1000,1350,20,40,60,1056,40,80,,,,FALSE
13488,095000-696#,14,1000,1700,20,40,60,1025,62.4,11,,,,FALSE
13489,095000-696#,15,1000,1700,20,40,60,730,37.2,12,,,,FALSE
13490,095000-696#,16,1000,1120,20,40,60,1376,69.9,11,,,,FALSE
13491,095000-696#,17,1000,1120,20,40,60,544,11.1,28,,,,FALSE
13492,095000-696#,18,1000,1120,20,60,60,464,4.8,45,,,,FALSE
13493,095000-696#,19,1000,1120,20,60,60,415,3.5,80,,,,FALSE
13494,095000-696#,20,1000,800,20,40,60,1311,51.2,10,,,,FALSE
13495,095000-696#,21,1000,800,20,40,60,666,14.5,27,,,,FALSE
13496,095000-696#,22,1000,800,20,60,60,483,5.0,50,,,,FALSE
13497,095000-696#,23,1000,800,40,90,45,406,2.6,70,,,,FALSE
13498,095000-696#,24,1000,320,20,40,60,1323,20.7,18,,,,FALSE
13499,095000-696#,25,1000,320,20,60,60,693,3.8,50,,,,FALSE
13500,095000-697#,2,1000,1350,20,40,,0,,,,,,FALSE
13501,095000-697#,3,1000,1350,20,40,60,1050,,,,,,FALSE
13502,095000-697#,4,1000,1350,20,40,60,1057,45,80,,,,FALSE
13503,095000-697#,14,1000,1700,20,40,60,1164,80.5,11,,,,FALSE
13504,095000-697#,15,1000,1700,20,40,60,739,35.5,15,,,,FALSE
13505,095000-697#,16,1000,1120,20,40,60,1307,69.9,11,,,,FALSE
13506,095000-697#,17,1000,1120,20,40,60,546,11.5,28,,,,FALSE
13507,095000-697#,18,1000,1120,20,40,60,458,5.8,40,,,,FALSE
13508,095000-697#,19,1000,1120,20,60,60,422,3.6,55,,,,FALSE
13509,095000-697#,20,1000,800,20,40,60,1518,69.0,11,,,,FALSE
13510,095000-697#,21,1000,800,20,40,60,984,32.0,25,,,,FALSE
13511,095000-697#,22,1000,800,20,40,60,471,5.4,45,,,,FALSE
13512,095000-697#,23,1000,800,20,60,60,424,3.3,55,,,,FALSE
13513,095000-697#,24,1000,320,20,40,60,1379,21.2,25,,,,FALSE
13514,095000-697#,25,1000,320,20,60,60,680,3.5,42.86,,,,FALSE
13515,095000-698#,2,1000,1350,20,40,,0,,,,,,FALSE
13516,095000-698#,3,1000,1800,20,40,60,830,,,,,,FALSE
13517,095000-698#,4,1000,1600,20,40,60,830,55,50,,,,FALSE
13518,095000-698#,14,1000,1800,20,40,60,846,70.5,12,,,,FALSE
13519,095000-698#,15,1000,1800,20,40,60,550,31.0,25,,,,FALSE
13520,095000-698#,16,1000,1800,20,40,60,366,7.3,80,,,,FALSE
13521,095000-698#,17,1000,1400,20,40,60,972,70.4,10,,,,FALSE
13522,095000-698#,18,1000,1400,20,40,60,644,31.2,30,,,,FALSE
13523,095000-698#,19,1000,1400,20,60,60,331,3.3,80,,,,FALSE
13524,095000-698#,20,1000,1000,20,40,60,725,30.4,28,,,,FALSE
13525,095000-698#,21,1000,1000,20,60,60,376,3.8,90,,,,FALSE
13526,095000-698#,22,1000,300,20,40,60,694,5.1,60,,,,FALSE
13527,095000-698#,23,1000,300,20,60,60,651,3.3,75,,,,FALSE
13528,095000-699#,2,1000,1350,20,40,,0,,,,,,FALSE
13529,095000-699#,3,1000,350,20,40,60,2500,,,,,,FALSE
13530,095000-699#,4,1000,1600,20,40,60,700,60,50,,,,FALSE
13531,095000-699#,14,1000,1600,20,40,60,1057,66.3,13.57,,,,FALSE
13532,095000-699#,15,1000,1000,20,40,60,1120,54.4,14.71,,,,FALSE
13533,095000-699#,16,1000,1000,20,40,60,403,5.1,58.82,,,,FALSE
13534,095000-699#,17,1000,800,20,40,60,1211,51.2,15.62,,,,FALSE
13535,095000-699#,18,1000,800,20,40,60,951,37.5,16,,,,FALSE
13536,095000-699#,19,1000,800,20,60,60,414,4.3,65.12,,,,FALSE
13537,095000-699#,20,1000,600,20,40,60,1284,46.5,12.9,,,,FALSE
13538,095000-699#,21,1000,600,20,40,60,930,26.9,18.59,,,,FALSE
13539,095000-699#,22,1000,600,20,60,60,452,4.8,65.91,,,,FALSE
13540,095000-699#,23,1000,300,20,40,60,772,5.3,56.6,,,,FALSE
13541,095000-701#,2,1000,1350,20,40,,0,,,,,,FALSE
13542,095000-701#,3,1000,1600,20,40,60,800,,,,,,FALSE
13543,095000-701#,4,1000,1450,20,40,60,800,55.0,45.45,,,,FALSE
13544,095000-701#,14,1000,1600,20,40,60,1027,70.2,17.09,,,,FALSE
13545,095000-701#,15,1000,1600,20,60,60,350,4.7,63.83,,,,FALSE
13546,095000-701#,16,1000,1120,20,40,60,1335,80.5,13.66,,,,FALSE
13547,095000-701#,17,1000,1120,20,40,60,899,43.1,18.56,,,,FALSE
13548,095000-701#,18,1000,1120,20,60,60,364,4.3,69.77,,,,FALSE
13549,095000-701#,19,1000,800,20,40,60,1379,65.3,16.85,,,,FALSE
13550,095000-701#,20,1000,800,20,40,60,965,35.4,19.55,,,,FALSE
13551,095000-701#,21,1000,800,20,60,60,411,4.4,68.18,,,,FALSE
13552,095000-701#,22,1000,320,20,40,60,1437,27.5,22.81,,,,FALSE
13553,095000-701#,23,1000,320,20,60,60,622,4.1,73.17,,,,FALSE
13554,095000-703#,2,1000,1350,20,40,,0,,,,,,FALSE
13555,095000-703#,3,1000,1600,20,40,60,980,,,,,,FALSE
13556,095000-703#,4,1000,1600,20,40,60,980,55,63.64,,,,FALSE
13557,095000-703#,14,1000,1600,20,40,60,980,77.1,11.67,,,,FALSE
13558,095000-703#,15,1000,1600,20,40,60,407,6.4,82.81,,,,FALSE
13559,095000-703#,16,1000,1350,20,40,60,986,69.0,13.04,,,,FALSE
13560,095000-703#,17,1000,1350,20,40,60,594,21.0,17.62,,,,FALSE
13561,095000-703#,18,1000,1350,20,40,60,409,5.2,80.77,,,,FALSE
13562,095000-703#,19,1000,900,20,40,60,1060,56.4,14.18,,,,FALSE
13563,095000-703#,20,1000,900,20,40,60,528,10.2,68.63,,,,FALSE
13564,095000-703#,21,1000,900,40,90,60,419,2.8,80.36,,,,FALSE
13565,095000-703#,22,1000,520,20,40,60,1222,41.9,23.87,,,,FALSE
13566,095000-703#,23,1000,520,40,90,60,442,2.9,82.76,,,,FALSE
13567,095000-703#,24,1000,320,20,40,60,1305,25.0,32,,,,FALSE
13568,095000-703#,25,1000,320,20,60,60,540,3.1,80.65,,,,FALSE
13569,095000-704#,2,1000,1350,20,40,,0,,,,,,FALSE
13570,095000-704#,3,1000,1350,20,40,60,1050,,,,,,FALSE
13571,095000-704#,4,1000,1600,20,40,60,800,50,60,,,,FALSE
13572,095000-704#,14,1000,1600,20,40,60,980,65.4,13.76,,,,FALSE
13573,095000-704#,15,1000,1600,20,40,60,378,6.4,56.25,,,,FALSE
13574,095000-704#,16,1000,1350,20,40,60,966,58.1,13.77,,,,FALSE
13575,095000-704#,17,1000,1350,20,40,60,580,19.7,20.3,,,,FALSE
13576,095000-704#,18,1000,1350,20,40,60,393,5.3,56.6,,,,FALSE
13577,095000-704#,19,1000,900,20,40,60,1024,47.3,12.68,,,,FALSE
13578,095000-704#,20,1000,900,20,40,60,519,9.8,40.82,,,,FALSE
13579,095000-704#,21,1000,900,40,90,60,380,2.3,86.96,,,,FALSE
13580,095000-704#,22,1000,520,20,40,60,1197,36.6,13.66,,,,FALSE
13581,095000-704#,23,1000,520,40,90,60,432,2.5,80,,,,FALSE
13582,095000-704#,24,1000,320,20,40,60,1307,22.2,18.02,,,,FALSE
13583,095000-704#,25,1000,320,40,90,60,567,2.5,80,,,,FALSE
13584,095000-706#,2,1000,1350,20,40,,0,,,,,,FALSE
13585,095000-706#,3,1000,640,20,40,60,1300,,,,,,FALSE
13586,095000-706#,4,1000,1450,20,40,60,800,45,70,,,,FALSE
13587,095000-706#,14,1000,1450,20,40,60,849,49.2,18,,,,FALSE
13588,095000-706#,15,1000,900,20,40,60,994,45.6,18.57,,,,FALSE
13589,095000-706#,16,1000,900,20,60,60,400,4.6,71.11,,,,FALSE
13590,095000-706#,17,1000,640,20,40,60,1143,43.9,18.48,,,,FALSE
13591,095000-706#,18,1000,640,20,40,60,494,6.3,44.12,,,,FALSE
13592,095000-706#,19,1000,320,20,60,60,636,4.0,75,,,,FALSE
13593,095000-714#,2,1000,1350,20,40,,0,,,,,,FALSE
13594,095000-714#,3,1000,1600,20,40,60,800,,,,,,FALSE
13595,095000-714#,4,1000,1600,20,40,60,700,60.0,65,,,,FALSE
13596,095000-714#,14,1000,1750,20,40,60,792,60.7,19.58,,,,FALSE
13597,095000-714#,15,1000,1500,20,40,60,771,45.2,23.01,,,,FALSE
13598,095000-714#,16,1000,1500,20,40,60,611,27.1,30.08,,,,FALSE
13599,095000-714#,17,1000,1500,20,60,60,405,4.2,68.97,,,,FALSE
13600,095000-714#,18,1000,1200,20,40,60,732,35.1,23.67,,,,FALSE
13601,095000-714#,19,1000,1200,20,40,60,404,5.9,68.97,,,,FALSE
13602,095000-714#,20,1000,900,20,40,60,1061,60.3,19.24,,,,FALSE
13603,095000-714#,21,1000,900,20,40,60,811,33.6,21.74,,,,FALSE
13604,095000-714#,22,1000,900,20,40,60,417,5.1,70.59,,,,FALSE
13605,095000-714#,23,1000,600,20,40,60,1048,33.0,16.06,,,,FALSE
13606,095000-714#,24,1000,300,20,40,60,1083,14.2,31.47,,,,FALSE
13607,095000-716#,2,1000,1350,20,40,,0,,,,,,FALSE
13608,095000-716#,3,1000,800,20,40,60,1200,,,,,,FALSE
13609,095000-716#,4,1000,1350,20,40,60,1060,45.0,55.56,,,,FALSE
13610,095000-716#,14,1000,1600,20,40,60,1045,63.5,14.17,,,,FALSE
13611,095000-716#,15,1000,1350,20,40,60,941,46.7,17.13,,,,FALSE
13612,095000-716#,16,1000,1350,20,40,60,423,8.3,42.17,,,,FALSE
13613,095000-716#,17,1000,1100,20,40,60,1030,47.4,16.88,,,,FALSE
13614,095000-716#,18,1000,1100,20,40,60,575,16.6,24.1,,,,FALSE
13615,095000-716#,19,1000,900,20,40,60,875,32.0,18.75,,,,FALSE
13616,095000-716#,20,1000,900,20,40,60,430,5.5,54.55,,,,FALSE
13617,095000-716#,21,1000,320,20,40,60,700,5.4,74.07,,,,FALSE
13618,095000-718#,2,1000,1350,20,40,,0,,,,,,FALSE
13619,095000-718#,3,1000,1600,20,40,60,800,,,,,,FALSE
13620,095000-718#,4,1000,1600,20,40,60,800,55,54.55,,,,FALSE
13621,095000-718#,14,1000,1800,20,40,60,1162,84.2,14.25,,,,FALSE
13622,095000-718#,15,1000,1800,20,40,60,764,40.7,22.11,,,,FALSE
13623,095000-718#,16,1000,1400,20,40,60,1200,72.3,15.21,,,,FALSE
13624,095000-718#,17,1000,1400,20,40,60,784,32.3,21.67,,,,FALSE
13625,095000-718#,18,1000,1400,20,60,60,419,4.4,68.18,,,,FALSE
13626,095000-718#,19,1000,900,20,40,60,1294,59.4,16.84,,,,FALSE
13627,095000-718#,20,1000,900,20,40,60,887,29.7,20.2,,,,FALSE
13628,095000-718#,21,1000,900,20,60,60,467,4.8,62.5,,,,FALSE
13629,095000-718#,22,1000,520,20,40,60,950,19.6,25.51,,,,FALSE
13630,095000-718#,23,1000,320,20,40,60,922,9.3,49.46,,,,FALSE
13631,095000-721#,2,1000,1350,20,40,,0,,,,,,FALSE
13632,095000-721#,3,1000,800,20,40,60,1200,,,,,,FALSE
13633,095000-721#,4,1000,1600,20,40,60,970,50,70,,,,FALSE
13634,095000-721#,14,1000,1600,20,40,60,936,46.5,17.2,,,,FALSE
13635,095000-721#,15,1000,1600,20,40,60,764,31.1,19.29,,,,FALSE
13636,095000-721#,16,1000,1350,20,40,60,1008,48.5,16.49,,,,FALSE
13637,095000-721#,17,1000,1350,20,60,60,412,4.5,66.67,,,,FALSE
13638,095000-721#,18,1000,900,20,40,60,1132,40.2,17.41,,,,FALSE
13639,095000-721#,19,1000,900,20,40,60,536,7.5,46.67,,,,FALSE
13640,095000-721#,20,1000,520,20,40,60,1103,24.2,20.66,,,,FALSE
13641,095000-721#,21,1000,320,20,40,60,895,7.9,44.3,,,,FALSE
13642,095000-722#,2,1000,1350,20,40,,0,,,,,,FALSE
13643,095000-722#,3,1000,800,20,40,60,1200,,,,,,FALSE
13644,095000-722#,4,1000,1600,20,40,60,970,50,70,,,,FALSE
13645,095000-722#,14,1000,1600,20,40,60,936,46.5,17.2,,,,FALSE
13646,095000-722#,15,1000,1600,20,40,60,764,31.1,19.29,,,,FALSE
13647,095000-722#,16,1000,1350,20,40,60,1008,48.5,16.49,,,,FALSE
13648,095000-722#,17,1000,1350,20,60,60,412,4.5,66.67,,,,FALSE
13649,095000-722#,18,1000,900,20,40,60,1132,40.2,17.41,,,,FALSE
13650,095000-722#,19,1000,900,20,40,60,536,7.5,46.67,,,,FALSE
13651,095000-722#,20,1000,520,20,40,60,1103,24.2,20.66,,,,FALSE
13652,095000-722#,21,1000,320,20,40,60,895,7.9,44.3,,,,FALSE
13653,095000-724#,2,1000,1350,20,40,,0,,,,,,FALSE
13654,095000-724#,3,1000,1350,20,40,60,1050,,,,,,FALSE
13655,095000-724#,4,1000,1350,20,40,60,1056,40,80,,,,FALSE
13656,095000-724#,14,1000,1700,20,40,60,1027,75.6,11,,,,FALSE
13657,095000-724#,15,1000,1700,20,40,60,556,19.7,25,,,,FALSE
13658,095000-724#,16,1000,900,20,40,60,920,40.6,14,,,,FALSE
13659,095000-724#,17,1000,900,20,60,60,456,4.6,50,,,,FALSE
13660,095000-724#,18,1000,640,20,40,60,1128,36.6,15,,,,FALSE
13661,095000-724#,19,1000,640,20,60,60,488,3.6,55,,,,FALSE
13662,095000-724#,20,1000,320,20,40,60,1168,16.8,25,,,,FALSE
13663,095000-724#,21,1000,320,20,60,60,680,3.6,55,,,,FALSE
13664,095000-725#,2,1000,1350,20,40,,0,,,,,,FALSE
13665,095000-725#,3,1000,1350,20,40,60,1050,,,,,,FALSE
13666,095000-725#,4,1000,1350,20,40,60,1056,40,80,,,,FALSE
13667,095000-725#,14,1000,1700,20,40,60,1027,75.6,11,,,,FALSE
13668,095000-725#,15,1000,1700,20,40,60,556,19.7,25,,,,FALSE
