id,pump_code,test_name,vacuum,adjusting_time,measuring_time,motor_speed,target_pressure,min_direct_flow,max_direct_flow,min_back_flow,max_back_flow,regulator_current,pcv_current,calibration_min_i,calibration_max_i,calibration_i1,calibration_i2,calibration_i_offset,is_custom
6559,0 445 020 170,7,TRUE,10,20,1000,1800,69.6,86.4,,,0.4,,,,,,,FALSE
6560,0 445 020 170,10,TRUE,10,20,3500,500,155.4,227.4,,,1,,,,,,,FALSE
6561,0 445 020 170,11,TRUE,10,20,3500,500,72.6,119.4,,,1.2,,,,,,,FALSE
6562,0 445 020 170,12,TRUE,10,20,3500,500,7.2,30.6,,,1.4,,,,,,,FALSE
6563,0 445 020 170,13,TRUE,10,20,3500,0,0,2.04,,,1.7,,,,,,,FALSE
6564,0 445 020 171,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
6565,0 445 020 171,2,TRUE,60,,2000,500,,,,,0.4,,,,,,,FALSE
6566,0 445 020 171,5,TRUE,10,20,180,200,8.4,12,,,0.4,,,,,,,FALSE
6567,0 445 020 171,7,TRUE,10,20,1000,1800,52.2,65.4,,,0.4,,,,,,,FALSE
6568,0 445 020 171,8,TRUE,10,20,3500,500,182.4,228.6,13.98,66,0.4,,,,,,,FALSE
6569,0 445 020 171,10,TRUE,10,20,3500,500,160.8,210,,,0.7,,,,,,,FALSE
6570,0 445 020 171,11,TRUE,10,20,3500,500,99.6,138.6,,,1,,,,,,,FALSE
6571,0 445 020 171,12,TRUE,10,20,3500,500,43.8,67.8,,,1.2,,,,,,,FALSE
6572,0 445 020 171,13,TRUE,10,20,3500,500,3.6,16.2,,,1.4,,,,,,,FALSE
6573,0 445 020 171,14,TRUE,10,20,3500,0,0,2.04,,,1.62,,,,,,,FALSE
6574,0 445 020 172,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
6575,0 445 020 172,2,TRUE,60,,2000,500,,,,,0.4,,,,,,,FALSE
6576,0 445 020 172,5,TRUE,10,20,180,200,8.4,12,,,0.4,,,,,,,FALSE
6577,0 445 020 172,7,TRUE,10,20,1000,1800,52.2,65.4,,,0.4,,,,,,,FALSE
6578,0 445 020 172,8,TRUE,10,20,3500,500,182.4,228.6,13.98,66,0.4,,,,,,,FALSE
6579,0 445 020 172,10,TRUE,10,20,3500,500,160.8,210,,,0.7,,,,,,,FALSE
6580,0 445 020 172,11,TRUE,10,20,3500,500,99.6,138.6,,,1,,,,,,,FALSE
6581,0 445 020 172,12,TRUE,10,20,3500,500,43.8,67.8,,,1.2,,,,,,,FALSE
6582,0 445 020 172,13,TRUE,10,20,3500,500,3.6,16.2,,,1.4,,,,,,,FALSE
6583,0 445 020 172,14,TRUE,10,20,3500,0,0,2.04,,,1.62,,,,,,,FALSE
6584,0 445 020 175,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
6585,0 445 020 175,2,TRUE,60,,2000,500,,,,,0.4,,,,,,,FALSE
6586,0 445 020 175,5,TRUE,10,20,180,200,8.4,13.2,,,0.4,,,,,,,FALSE
6587,0 445 020 175,7,TRUE,10,20,1000,1600,52.2,59.4,,,0.4,,,,,,,FALSE
6588,0 445 020 175,8,TRUE,10,20,3500,500,186,229.8,24,79.02,0.4,,,,,,,FALSE
6589,0 445 020 175,10,TRUE,10,20,3500,500,174.6,222.6,,,0.7,,,,,,,FALSE
6590,0 445 020 175,11,TRUE,10,20,3500,500,102,142.2,,,1,,,,,,,FALSE
6591,0 445 020 175,12,TRUE,10,20,3500,500,43.2,64.8,,,1.2,,,,,,,FALSE
6592,0 445 020 175,13,TRUE,10,20,3500,500,5.4,15.6,,,1.4,,,,,,,FALSE
6593,0 445 020 175,14,TRUE,10,20,3500,0,0,2.04,,,1.62,,,,,,,FALSE
6594,0 445 020 176,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
6595,0 445 020 176,2,TRUE,60,,2000,500,,,,,0.4,,,,,,,FALSE
6596,0 445 020 176,5,TRUE,10,20,180,200,9.6,12,,,0.4,,,,,,,FALSE
6597,0 445 020 176,7,TRUE,10,20,1000,1800,50.4,65.4,,,0.4,,,,,,,FALSE
6598,0 445 020 176,8,TRUE,10,20,3500,500,186,228.6,39,81,0.4,,,,,,,FALSE
6599,0 445 020 176,10,TRUE,10,20,3500,500,160.8,210,,,0.7,,,,,,,FALSE
6600,0 445 020 176,11,TRUE,10,20,3500,500,99.6,138.6,,,1,,,,,,,FALSE
6601,0 445 020 176,12,TRUE,10,20,3500,500,43.8,67.8,,,1.2,,,,,,,FALSE
6602,0 445 020 176,13,TRUE,10,20,3500,500,3.6,16.2,,,1.4,,,,,,,FALSE
6603,0 445 020 176,14,TRUE,10,20,3500,0,0,2.04,,,1.7,,,,,,,FALSE
6604,0 445 020 182,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
6605,0 445 020 182,2,TRUE,60,,2000,500,,,,,0.4,,,,,,,FALSE
6606,0 445 020 182,5,TRUE,10,20,180,200,9.6,12,,,0.4,,,,,,,FALSE
6607,0 445 020 182,7,TRUE,10,20,1000,1600,51,65.4,,,0.4,,,,,,,FALSE
6608,0 445 020 182,8,TRUE,10,20,3500,500,186,228.6,39,81,0.4,,,,,,,FALSE
6609,0 445 020 182,10,TRUE,10,20,3500,500,160.8,210,,,0.7,,,,,,,FALSE
6610,0 445 020 182,11,TRUE,10,20,3500,500,99.6,138.6,,,1,,,,,,,FALSE
6611,0 445 020 182,12,TRUE,10,20,3500,500,43.8,67.8,,,1.2,,,,,,,FALSE
6612,0 445 020 182,13,TRUE,10,20,3500,500,3.6,16.2,,,1.4,,,,,,,FALSE
6613,0 445 020 182,14,TRUE,10,20,3500,0,0,2.04,,,1.62,,,,,,,FALSE
6614,0 445 020 183,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
6615,0 445 020 183,2,TRUE,60,,2000,500,,,,,0.4,,,,,,,FALSE
6616,0 445 020 183,5,TRUE,10,20,180,200,9.6,12,,,0.4,,,,,,,FALSE
6617,0 445 020 183,7,TRUE,10,20,1000,1800,50.4,65.4,,,0.4,,,,,,,FALSE
6618,0 445 020 183,8,TRUE,10,20,3500,500,186,228.6,39,81,0.4,,,,,,,FALSE
6619,0 445 020 183,10,TRUE,10,20,3500,500,160.8,210,,,0.7,,,,,,,FALSE
6620,0 445 020 183,11,TRUE,10,20,3500,500,99.6,138.6,,,1,,,,,,,FALSE
6621,0 445 020 183,12,TRUE,10,20,3500,500,43.8,67.8,,,1.2,,,,,,,FALSE
6622,0 445 020 183,13,TRUE,10,20,3500,500,3.6,16.2,,,1.4,,,,,,,FALSE
6623,0 445 020 183,14,TRUE,10,20,3500,0,0,2.04,,,1.7,,,,,,,FALSE
6624,0 445 020 185,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
6625,0 445 020 185,2,TRUE,60,,2000,500,,,,,0.4,,,,,,,FALSE
6626,0 445 020 185,5,TRUE,10,20,180,200,8.4,12,,,0.4,,,,,,,FALSE
6627,0 445 020 185,7,TRUE,10,20,1000,1600,52.2,56.4,,,0.4,,,,,,,FALSE
6628,0 445 020 185,8,TRUE,10,20,3500,500,192,228.6,24,79.02,0.4,,,,,,,FALSE
6629,0 445 020 185,10,TRUE,10,20,3500,500,174.6,222.6,,,0.7,,,,,,,FALSE
6630,0 445 020 185,11,TRUE,10,20,3500,500,102,142.2,,,1,,,,,,,FALSE
6631,0 445 020 185,12,TRUE,10,20,3500,500,43.2,64.8,,,1.2,,,,,,,FALSE
6632,0 445 020 185,13,TRUE,10,20,3500,500,5.4,15.6,,,1.4,,,,,,,FALSE
6633,0 445 020 185,14,TRUE,10,20,3500,0,0,2.04,,,1.62,,,,,,,FALSE
6634,0 445 020 201,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
6635,0 445 020 201,2,TRUE,60,,2000,500,,,,,0.4,,,,,,,FALSE
6636,0 445 020 201,5,TRUE,10,20,180,200,12,15.6,,,0.4,,,,,,,FALSE
6637,0 445 020 201,7,TRUE,10,20,1000,1800,69.6,86.4,,,0.4,,,,,,,FALSE
6638,0 445 020 201,10,TRUE,10,20,3500,500,155.4,227.4,,,1,,,,,,,FALSE
6639,0 445 020 201,11,TRUE,10,20,3500,500,72.6,119.4,,,1.2,,,,,,,FALSE
6640,0 445 020 201,12,TRUE,10,20,3500,500,7.2,30.6,,,1.4,,,,,,,FALSE
6641,0 445 020 201,13,TRUE,10,20,3500,0,0,2.04,,,1.7,,,,,,,FALSE
6642,0 445 020 202,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
6643,0 445 020 202,2,TRUE,60,,2000,500,,,,,0.4,,,,,,,FALSE
6644,0 445 020 202,5,TRUE,10,20,180,200,12,15.6,,,0.4,,,,,,,FALSE
6645,0 445 020 202,7,TRUE,10,20,1000,1800,69.6,86.4,,,0.4,,,,,,,FALSE
6646,0 445 020 202,10,TRUE,10,20,3500,500,155.4,227.4,,,1,,,,,,,FALSE
6647,0 445 020 202,11,TRUE,10,20,3500,500,72.6,119.4,,,1.2,,,,,,,FALSE
6648,0 445 020 202,12,TRUE,10,20,3500,500,7.2,30.6,,,1.4,,,,,,,FALSE
6649,0 445 020 202,13,TRUE,10,20,3500,0,0,2.04,,,1.7,,,,,,,FALSE
6650,0 445 020 203,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
6651,0 445 020 203,2,TRUE,60,,2000,500,,,,,0.4,,,,,,,FALSE
6652,0 445 020 203,5,TRUE,10,20,180,200,8.4,12,,,0.4,,,,,,,FALSE
6653,0 445 020 203,7,TRUE,10,20,1000,1600,49.2,70.8,,,0.4,,,,,,,FALSE
6654,0 445 020 203,8,TRUE,10,20,3500,500,192,228.6,24,79.02,0.4,,,,,,,FALSE
6655,0 445 020 203,10,TRUE,10,20,3500,500,169.2,219.6,,,0.7,,,,,,,FALSE
6656,0 445 020 203,11,TRUE,10,20,3500,500,105.6,146.4,,,1,,,,,,,FALSE
6657,0 445 020 203,12,TRUE,10,20,3500,500,49.2,70.8,,,1.2,,,,,,,FALSE
6658,0 445 020 203,13,TRUE,10,20,3500,500,4.2,18.6,,,1.4,,,,,,,FALSE
6659,0 445 020 203,14,TRUE,10,20,3500,0,0,2.04,,,1.62,,,,,,,FALSE
6660,0 445 020 204,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
6661,0 445 020 204,2,TRUE,60,,2000,500,,,,,0.4,,,,,,,FALSE
6662,0 445 020 204,5,TRUE,10,20,180,200,8.4,12,,,0.4,,,,,,,FALSE
6663,0 445 020 204,7,TRUE,10,20,1000,1600,52.2,56.4,,,0.4,,,,,,,FALSE
6664,0 445 020 204,8,TRUE,10,20,3500,500,192,229.2,24,79.02,0.4,,,,,,,FALSE
6665,0 445 020 204,10,TRUE,10,20,3500,500,174.6,222.6,,,0.7,,,,,,,FALSE
6666,0 445 020 204,11,TRUE,10,20,3500,500,102,142.2,,,1,,,,,,,FALSE
6667,0 445 020 204,12,TRUE,10,20,3500,500,43.2,64.8,,,1.2,,,,,,,FALSE
6668,0 445 020 204,13,TRUE,10,20,3500,500,5.4,15.6,,,1.4,,,,,,,FALSE
6669,0 445 020 204,14,TRUE,10,20,3500,0,0,2.04,,,1.62,,,,,,,FALSE
6670,0 445 020 205,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
6671,0 445 020 205,2,TRUE,60,,2000,500,,,,,0.4,,,,,,,FALSE
6672,0 445 020 205,5,TRUE,10,20,180,200,9.6,12.6,,,0.4,,,,,,,FALSE
6673,0 445 020 205,7,TRUE,10,20,1000,1800,50.4,66,,,0.4,,,,,,,FALSE
6674,0 445 020 205,8,TRUE,10,20,3500,500,186,229.8,48.96,71.04,0.4,,,,,,,FALSE
6675,0 445 020 205,10,TRUE,10,20,3500,500,97.8,135,,,1,,,,,,,FALSE
6676,0 445 020 205,11,TRUE,10,20,3500,500,3,16.8,,,1.4,,,,,,,FALSE
6677,0 445 020 205,12,TRUE,10,20,3500,0,0,2.04,,,1.62,,,,,,,FALSE
6678,0 445 020 206,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
6679,0 445 020 206,2,TRUE,60,,2000,500,,,,,0.4,,,,,,,FALSE
6680,0 445 020 206,5,TRUE,10,20,180,200,9.6,12,,,0.4,,,,,,,FALSE
6681,0 445 020 206,7,TRUE,10,20,1000,1800,50.4,65.4,,,0.4,,,,,,,FALSE
6682,0 445 020 206,8,TRUE,10,20,3500,500,186,229.2,39,81,0.4,,,,,,,FALSE
6683,0 445 020 206,10,TRUE,10,20,3500,500,160.8,210,,,0.7,,,,,,,FALSE
6684,0 445 020 206,11,TRUE,10,20,3500,500,99.6,138.6,,,1,,,,,,,FALSE
6685,0 445 020 206,12,TRUE,10,20,3500,500,43.8,67.8,,,1.2,,,,,,,FALSE
6686,0 445 020 206,13,TRUE,10,20,3500,500,3.6,16.2,,,1.4,,,,,,,FALSE
6687,0 445 020 206,14,TRUE,10,20,3500,0,0,2.04,,,1.7,,,,,,,FALSE
6688,0 445 020 207,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
6689,0 445 020 207,2,TRUE,60,,2000,500,,,,,0.4,,,,,,,FALSE
6690,0 445 020 207,5,TRUE,10,20,180,200,9.6,12,,,0.4,,,,,,,FALSE
6691,0 445 020 207,7,TRUE,10,20,1000,1800,50.4,65.4,,,0.4,,,,,,,FALSE
6692,0 445 020 207,8,TRUE,10,20,3500,500,186,228.6,39,81,0.4,,,,,,,FALSE
6693,0 445 020 207,10,TRUE,10,20,3500,500,160.8,201,,,0.7,,,,,,,FALSE
6694,0 445 020 207,11,TRUE,10,20,3500,500,99.6,138.6,,,1,,,,,,,FALSE
6695,0 445 020 207,12,TRUE,10,20,3500,500,43.8,67.8,,,1.2,,,,,,,FALSE
6696,0 445 020 207,13,TRUE,10,20,3500,500,3.6,16.2,,,1.4,,,,,,,FALSE
6697,0 445 020 208,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
6698,0 445 020 208,2,TRUE,60,,2000,500,,,,,0.4,,,,,,,FALSE
6699,0 445 020 208,5,TRUE,10,20,180,200,12,15.6,,,0.4,,,,,,,FALSE
6700,0 445 020 208,7,TRUE,10,20,1000,1600,68.4,86.4,,,0.4,,,,,,,FALSE
6701,0 445 020 208,10,TRUE,10,20,3500,500,153,219,,,1,,,,,,,FALSE
6702,0 445 020 208,11,TRUE,10,20,3500,500,72,115.8,,,1.2,,,,,,,FALSE
6703,0 445 020 208,12,TRUE,10,20,3500,500,7.98,32.4,,,1.4,,,,,,,FALSE
6704,0 445 020 208,13,TRUE,10,20,3500,0,0,2.04,,,1.62,,,,,,,FALSE
6705,0 445 020 210,1,FALSE,60,,500,0,,,,,1.5,,,,,,,FALSE
6706,0 445 020 210,2,TRUE,60,,2000,500,,,,,1.5,,,,,,,FALSE
6707,0 445 020 210,5,TRUE,10,20,180,200,7.2,9.6,,,1.5,,,,,,,FALSE
6708,0 445 020 210,7,TRUE,10,20,2000,1600,72.6,101.4,,,1.5,,,,,,,FALSE
6709,0 445 020 210,8,TRUE,10,20,2600,500,101.4,132,24,56.04,1.5,,,,,,,FALSE
6710,0 445 020 210,10,TRUE,10,20,2600,500,64.2,85.8,,,1.2,,,,,,,FALSE
6711,0 445 020 210,11,TRUE,10,20,2600,500,3,12.6,,,0.75,,,,,,,FALSE
6712,0 445 020 210,12,TRUE,10,20,2600,0,0,2.04,,,0.54,,,,,,,FALSE
6713,0 445 020 223,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
6714,0 445 020 223,2,TRUE,60,,2000,500,,,,,0.4,,,,,,,FALSE
6715,0 445 020 223,5,TRUE,10,20,180,200,8.4,12,,,0.4,,,,,,,FALSE
6716,0 445 020 223,7,TRUE,10,20,1000,1800,52.2,65.4,,,0.4,,,,,,,FALSE
6717,0 445 020 223,8,TRUE,10,20,3500,500,182.4,228.6,13.98,66,0.4,,,,,,,FALSE
6718,0 445 020 223,10,TRUE,10,20,3500,500,160.8,210,,,0.7,,,,,,,FALSE
6719,0 445 020 223,11,TRUE,10,20,3500,500,99.6,138.6,,,1,,,,,,,FALSE
6720,0 445 020 223,12,TRUE,10,20,3500,500,43.8,67.8,,,1.2,,,,,,,FALSE
6721,0 445 020 223,13,TRUE,10,20,3500,500,3.6,16.2,,,1.4,,,,,,,FALSE
6722,0 445 020 223,14,TRUE,10,20,3500,0,0,2.04,,,1.62,,,,,,,FALSE
6723,0 445 020 224,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
6724,0 445 020 224,2,TRUE,60,,2000,500,,,,,0.4,,,,,,,FALSE
6725,0 445 020 224,5,TRUE,10,20,180,200,9.6,12,,,0.4,,,,,,,FALSE
6726,0 445 020 224,7,TRUE,10,20,1000,1800,50.4,65.4,,,0.4,,,,,,,FALSE
6727,0 445 020 224,8,TRUE,10,20,3500,500,186,228.6,39,81,0.4,,,,,,,FALSE
6728,0 445 020 224,10,TRUE,10,20,3500,500,160.8,210,,,0.7,,,,,,,FALSE
6729,0 445 020 224,11,TRUE,10,20,3500,500,99.6,138.6,,,1,,,,,,,FALSE
6730,0 445 020 224,12,TRUE,10,20,3500,500,43.8,67.8,,,1.2,,,,,,,FALSE
6731,0 445 020 224,13,TRUE,10,20,3500,500,3.6,16.2,,,1.4,,,,,,,FALSE
6732,0 445 020 224,14,TRUE,10,20,3500,0,0,2.04,,,1.7,,,,,,,FALSE
6733,0 445 020 225,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
6734,0 445 020 225,2,TRUE,60,,2000,500,,,,,0.4,,,,,,,FALSE
6735,0 445 020 225,5,TRUE,10,20,180,200,8.4,12,,,0.4,,,,,,,FALSE
6736,0 445 020 225,7,TRUE,10,20,1000,1600,52.2,65.4,,,0.4,,,,,,,FALSE
6737,0 445 020 225,8,TRUE,10,20,3500,500,182.4,228.6,13.98,66,0.4,,,,,,,FALSE
6738,0 445 020 225,10,TRUE,10,20,3500,500,160.8,210,,,0.7,,,,,,,FALSE
6739,0 445 020 225,11,TRUE,10,20,3500,500,99.6,138.6,,,1,,,,,,,FALSE
6740,0 445 020 225,12,TRUE,10,20,3500,500,43.8,67.8,,,1.2,,,,,,,FALSE
6741,0 445 020 225,13,TRUE,10,20,3500,500,3.6,16.2,,,1.4,,,,,,,FALSE
6742,0 445 020 225,14,TRUE,10,20,3500,0,0,2.04,,,1.62,,,,,,,FALSE
6743,0 445 020 227,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
6744,0 445 020 227,2,TRUE,60,,2000,500,,,,,0.4,,,,,,,FALSE
6745,0 445 020 227,5,TRUE,10,20,180,200,9.6,12,,,0.4,,,,,,,FALSE
6746,0 445 020 227,7,TRUE,10,20,1000,1800,50.4,65.4,,,0.4,,,,,,,FALSE
6747,0 445 020 227,8,TRUE,10,20,3500,500,186,228.6,39,81,0.4,,,,,,,FALSE
6748,0 445 020 227,10,TRUE,10,20,3500,500,160.8,210,,,0.7,,,,,,,FALSE
6749,0 445 020 227,11,TRUE,10,20,3500,500,99.6,138.6,,,1,,,,,,,FALSE
6750,0 445 020 227,12,TRUE,10,20,3500,500,43.8,67.8,,,1.2,,,,,,,FALSE
6751,0 445 020 227,13,TRUE,10,20,3500,500,3.6,16.2,,,1.4,,,,,,,FALSE
6752,0 445 020 227,14,TRUE,10,20,3500,0,0,2.04,,,1.7,,,,,,,FALSE
6753,0 445 020 241,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
6754,0 445 020 241,2,TRUE,60,,2000,500,,,,,0.4,,,,,,,FALSE
6755,0 445 020 241,5,TRUE,10,20,180,200,8.4,12,,,0.4,,,,,,,FALSE
6756,0 445 020 241,7,TRUE,10,20,1000,1600,52.2,65.4,,,0.4,,,,,,,FALSE
6757,0 445 020 241,8,TRUE,10,20,3500,500,182.4,228.6,13.98,66,0.4,,,,,,,FALSE
6758,0 445 020 241,10,TRUE,10,20,3500,500,160.8,210,,,0.7,,,,,,,FALSE
6759,0 445 020 241,11,TRUE,10,20,3500,500,99.6,138.6,,,1,,,,,,,FALSE
6760,0 445 020 241,12,TRUE,10,20,3500,500,43.8,68.4,,,1.2,,,,,,,FALSE
6761,0 445 020 241,13,TRUE,10,20,3500,500,3.6,16.2,,,1.4,,,,,,,FALSE
6762,0 445 020 241,14,TRUE,10,20,3500,0,0,2.04,,,1.62,,,,,,,FALSE
6763,0 445 020 248,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
6764,0 445 020 248,2,TRUE,60,,2000,500,,,,,0.4,,,,,,,FALSE
6765,0 445 020 248,5,TRUE,10,20,180,200,9.6,12,,,0.4,,,,,,,FALSE
6766,0 445 020 248,7,TRUE,10,20,1000,1800,50.4,65.4,,,0.4,,,,,,,FALSE
6767,0 445 020 248,8,TRUE,10,20,3500,500,186,228.6,39,81,0.4,,,,,,,FALSE
6768,0 445 020 248,10,TRUE,10,20,3500,500,160.8,210,,,0.7,,,,,,,FALSE
6769,0 445 020 248,11,TRUE,10,20,3500,500,99.6,138.6,,,1,,,,,,,FALSE
6770,0 445 020 248,12,TRUE,10,20,3500,500,43.8,67.8,,,1.2,,,,,,,FALSE
6771,0 445 020 248,13,TRUE,10,20,3500,500,3.6,16.2,,,1.4,,,,,,,FALSE
6772,0 445 020 248,14,TRUE,10,20,3500,0,0,2.04,,,1.7,,,,,,,FALSE
6773,0 445 020 252,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
6774,0 445 020 252,2,TRUE,60,,2000,500,,,,,0.4,,,,,,,FALSE
6775,0 445 020 252,5,TRUE,10,20,180,200,9.6,12,,,0.4,,,,,,,FALSE
6776,0 445 020 252,7,TRUE,10,20,1000,1800,50.4,65.4,,,0.4,,,,,,,FALSE
6777,0 445 020 252,8,TRUE,10,20,3500,500,186,228.6,39,81,0.4,,,,,,,FALSE
6778,0 445 020 252,10,TRUE,10,20,3500,500,160.8,210,,,0.7,,,,,,,FALSE
6779,0 445 020 252,11,TRUE,10,20,3500,500,99.6,138.6,,,1,,,,,,,FALSE
6780,0 445 020 252,12,TRUE,10,20,3500,500,43.8,67.8,,,1.2,,,,,,,FALSE
6781,0 445 020 252,13,TRUE,10,20,3500,500,3.6,16.2,,,1.4,,,,,,,FALSE
6782,0 445 020 252,14,TRUE,10,20,3500,0,0,2.04,,,1.7,,,,,,,FALSE
6783,0 445 020 253,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
6784,0 445 020 253,2,TRUE,60,,2000,500,,,,,0.4,,,,,,,FALSE
6785,0 445 020 253,5,TRUE,10,20,180,200,8.4,12,,,0.4,,,,,,,FALSE
6786,0 445 020 253,7,TRUE,10,20,1000,1600,52.2,65.4,,,0.4,,,,,,,FALSE
6787,0 445 020 253,8,TRUE,10,20,3500,500,182.4,228.6,13.98,66,0.4,,,,,,,FALSE
6788,0 445 020 253,10,TRUE,10,20,3500,500,160.8,210,,,0.7,,,,,,,FALSE
6789,0 445 020 253,11,TRUE,10,20,3500,500,99.6,138.6,,,1,,,,,,,FALSE
6790,0 445 020 253,12,TRUE,10,20,3500,500,43.8,67.8,,,1.2,,,,,,,FALSE
6791,0 445 020 253,13,TRUE,10,20,3500,500,3.6,16.2,,,1.4,,,,,,,FALSE
6792,0 445 020 253,14,TRUE,10,20,3500,0,0,2.04,,,1.62,,,,,,,FALSE
6793,0 445 020 255,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
6794,0 445 020 255,2,TRUE,60,,2000,500,,,,,0.4,,,,,,,FALSE
6795,0 445 020 255,5,TRUE,10,20,180,200,7.2,9.6,,,0.4,,,,,,,FALSE
6796,0 445 020 255,7,TRUE,10,20,2000,1600,80.4,101.4,,,0.4,,,,,,,FALSE
6797,0 445 020 255,8,TRUE,10,20,3000,500,116.4,151.8,24,46.02,0.4,,,,,,,FALSE
6798,0 445 020 255,10,TRUE,10,20,3000,500,51.6,73.8,,,1,,,,,,,FALSE
6799,0 445 020 255,11,TRUE,10,20,3000,500,1.2,13.2,,,1.35,,,,,,,FALSE
6800,0 445 020 255,12,TRUE,10,20,3000,0,0,2.04,,,1.7,,,,,,,FALSE
6801,0 445 020 256,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
6802,0 445 020 256,2,TRUE,60,,2000,500,,,,,0.4,,,,,,,FALSE
6803,0 445 020 256,5,TRUE,10,20,180,200,7.2,9.6,,,0.4,,,,,,,FALSE
6804,0 445 020 256,7,TRUE,10,20,2000,1600,82.2,101.4,,,0.4,,,,,,,FALSE
6805,0 445 020 256,8,TRUE,10,20,3000,500,116.4,151.8,24,46.02,0.4,,,,,,,FALSE
6806,0 445 020 256,10,TRUE,10,20,3000,500,51.6,73.8,,,1,,,,,,,FALSE
6807,0 445 020 256,11,TRUE,10,20,3000,500,1.2,13.2,,,1.35,,,,,,,FALSE
6808,0 445 020 256,12,TRUE,10,20,3000,0,0,2.04,,,1.7,,,,,,,FALSE
6809,0 445 020 257,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
6810,0 445 020 257,2,TRUE,60,,2000,500,,,,,0.4,,,,,,,FALSE
6811,0 445 020 257,5,TRUE,10,20,180,200,8.4,12,,,0.4,,,,,,,FALSE
6812,0 445 020 257,7,TRUE,10,20,1000,1600,52.2,65.4,,,0.4,,,,,,,FALSE
6813,0 445 020 257,8,TRUE,10,20,3500,500,182.4,228.6,13.98,66,0.4,,,,,,,FALSE
6814,0 445 020 257,10,TRUE,10,20,3500,500,160.8,210,,,0.7,,,,,,,FALSE
6815,0 445 020 257,11,TRUE,10,20,3500,500,99.6,138.6,,,1,,,,,,,FALSE
6816,0 445 020 257,12,TRUE,10,20,3500,500,43.8,67.8,,,1.2,,,,,,,FALSE
6817,0 445 020 257,13,TRUE,10,20,3500,500,3.6,16.2,,,1.4,,,,,,,FALSE
6818,0 445 020 257,14,TRUE,10,20,3500,0,0,2.04,,,1.62,,,,,,,FALSE
6819,0 445 020 263,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
6820,0 445 020 263,2,TRUE,60,,2000,500,,,,,0.4,,,,,,,FALSE
6821,0 445 020 263,5,TRUE,10,20,180,200,9.6,12,,,0.4,,,,,,,FALSE
6822,0 445 020 263,7,TRUE,10,20,1000,1800,50.4,65.4,,,0.4,,,,,,,FALSE
6823,0 445 020 263,8,TRUE,10,20,3500,500,186,228.6,39,81,0.4,,,,,,,FALSE
6824,0 445 020 263,10,TRUE,10,20,3500,500,160.8,210,,,0.7,,,,,,,FALSE
6825,0 445 020 263,11,TRUE,10,20,3500,500,97.2,123.6,,,1,,,,,,,FALSE
6826,0 445 020 263,12,TRUE,10,20,3500,500,42,66,,,1.2,,,,,,,FALSE
6827,0 445 020 263,13,TRUE,10,20,3500,500,3.06,15,,,1.4,,,,,,,FALSE
6828,0 445 020 265,1,FALSE,60,,500,0,,,,,0.4,,,,,,,FALSE
6829,0 445 020 265,2,TRUE,60,,2000,500,,,,,0.4,,,,,,,FALSE
6830,0 445 020 265,5,TRUE,10,20,180,200,8.4,12,,,0.4,,,,,,,FALSE
6831,0 445 020 265,7,TRUE,10,20,1000,1600,52.2,66,,,0.4,,,,,,,FALSE
6832,0 445 020 265,8,TRUE,10,20,3500,500,182.4,229.2,13.98,66,0.4,,,,,,,FALSE
6833,0 445 020 265,10,TRUE,10,20,3500,500,160.8,210.6,,,0.7,,,,,,,FALSE
6834,0 445 020 265,11,TRUE,10,20,3500,500,99.6,139.2,,,1,,,,,,,FALSE
6835,0 445 020 265,12,TRUE,10,20,3500,500,43.8,68.4,,,1.2,,,,,,,FALSE
6836,0 445 020 265,13,TRUE,10,20,3500,500,3.6,16.2,,,1.4,,,,,,,FALSE
