pump_code,manufacturer,custom,feed_pressure,rotation,regulator_config,pressure_control,regulator_type,scv_curr_inj,scv_min_curr,scv_max_curr
0 445 020 526,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 020 527,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 020 528,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 020 606,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 020 608,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 020 609,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.57
0 445 020 610,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.80
0 445 020 611,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.80
0 986 437 001,Bosch,FALSE,1.9,RIGHT,NO_CONFIG,RAIL_AND_PUMP,NO_TYPE,,,
0 986 437 002,Bosch,FALSE,1.9,RIGHT,NO_CONFIG,RAIL_AND_PUMP,NO_TYPE,,,
0 986 437 003,Bosch,FALSE,1.9,LEFT,NO_CONFIG,RAIL,NO_TYPE,,,
0 986 437 004,Bosch,FALSE,1.9,RIGHT,NO_CONFIG,RAIL_AND_PUMP,NO_TYPE,,,
0 986 437 005,Bosch,FALSE,1.9,RIGHT,EAV,RAIL_AND_PUMP,N_O,0,,
0 986 437 006,Bosch,FALSE,1.9,RIGHT,NO_CONFIG,RAIL_AND_PUMP,NO_TYPE,,,
0 986 437 007,Bosch,FALSE,1.9,LEFT,EAV,RAIL,N_O,0,,
0 986 437 008,Bosch,FALSE,1.9,LEFT,NO_CONFIG,RAIL,NO_TYPE,,,
0 986 437 009,Bosch,FALSE,1.9,LEFT,NO_CONFIG,RAIL,NO_TYPE,,,
0 986 437 010,Bosch,FALSE,1.9,RIGHT,NO_CONFIG,RAIL_AND_PUMP,NO_TYPE,,,
0 986 437 011,Bosch,FALSE,1.9,LEFT,EAV,RAIL,N_O,0,,
0 986 437 012,Bosch,FALSE,1.9,RIGHT,EAV,RAIL_AND_PUMP,N_O,0,,
0 986 437 013,Bosch,FALSE,1.9,LEFT,NO_CONFIG,RAIL,NO_TYPE,,,
0 986 437 014,Bosch,FALSE,1.9,LEFT,NO_CONFIG,RAIL,NO_TYPE,,,
0 986 437 015,Bosch,FALSE,1.9,LEFT,NO_CONFIG,RAIL_AND_PUMP,NO_TYPE,,,
0 986 437 016,Bosch,FALSE,1.9,LEFT,EAV,RAIL,N_O,0,,
0 986 437 017,Bosch,FALSE,1.9,RIGHT,EAV,RAIL_AND_PUMP,N_O,0,,
0 986 437 018,Bosch,FALSE,1.9,RIGHT,NO_CONFIG,RAIL_AND_PUMP,NO_TYPE,,,
0 986 437 019,Bosch,FALSE,1.9,RIGHT,EAV,RAIL,N_O,0,,
0 986 437 020,Bosch,FALSE,1.9,RIGHT,NO_CONFIG,RAIL,NO_TYPE,,,
0 986 437 021,Bosch,FALSE,1.9,RIGHT,NO_CONFIG,RAIL,NO_TYPE,,,
0 986 437 022,Bosch,FALSE,1.9,RIGHT,NO_CONFIG,RAIL,NO_TYPE,,,
0 986 437 023,Bosch,FALSE,1.9,RIGHT,NO_CONFIG,RAIL,NO_TYPE,,,
0 986 437 024,Bosch,FALSE,1.9,RIGHT,NO_CONFIG,RAIL,NO_TYPE,,,
0 986 437 025,Bosch,FALSE,5.0,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 026,Bosch,FALSE,5.0,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 027,Bosch,FALSE,4.5,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 028,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_C,1.50,0.54,1.50
0 986 437 029,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 030,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 031,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 032,Bosch,FALSE,4.5,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 033,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 034,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 035,Bosch,FALSE,5.0,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 036,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 037,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 038,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 039,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_C,1.50,0.52,1.50
0 986 437 040,Bosch,FALSE,1.9,RIGHT,EAV,RAIL,N_O,0,,
0 986 437 041,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_C,1.50,0.54,1.50
0 986 437 042,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_C,1.50,0.54,1.50
0 986 437 043,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_C,1.50,0.52,1.50
0 986 437 044,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 045,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 046,Bosch,FALSE,4.5,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 047,Bosch,FALSE,4.5,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 048,Bosch,FALSE,4.5,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 050,Bosch,FALSE,4.5,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 052,Bosch,FALSE,4.5,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 053,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_C,1.50,0.54,1.50
0 986 437 054,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_C,1.50,0.54,1.50
0 986 437 056,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 058,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_C,1.50,0.52,1.50
0 986 437 059,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 062,Bosch,FALSE,4.5,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 063,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 064,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_C,1.50,0.50,1.50
0 986 437 065,Bosch,FALSE,4.5,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 066,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_C,1.50,0.50,1.50
0 986 437 069,Bosch,FALSE,4.5,RIGHT,SCV,RAIL,N_C,1.50,0.40,1.50
0 986 437 070,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_C,1.50,0.50,1.50
0 986 437 071,Bosch,FALSE,4.5,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 072,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 081,Bosch,FALSE,1.9,RIGHT,NO_CONFIG,RAIL,NO_TYPE,,,
0 986 437 082,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 085,Bosch,FALSE,5.0,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 086,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_C,1.50,0.54,1.50
0 986 437 092,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 093,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 094,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 095,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_C,1.50,0.50,1.50
0 986 437 096,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_C,1.50,0.50,1.50
0 986 437 097,Bosch,FALSE,4.5,RIGHT,SCV,RAIL,N_C,1.50,0.40,1.50
0 986 437 100,Bosch,FALSE,1.9,LEFT,NO_CONFIG,RAIL,NO_TYPE,,,
0 986 437 101,Bosch,FALSE,1.9,LEFT,EAV,RAIL,N_O,0,,
0 986 437 102,Bosch,FALSE,1.9,LEFT,NO_CONFIG,RAIL,NO_TYPE,,,
0 986 437 103,Bosch,FALSE,1.9,LEFT,EAV,RAIL,N_O,0,,
0 986 437 104,Bosch,FALSE,1.9,LEFT,NO_CONFIG,RAIL,NO_TYPE,,,
0 986 437 105,Bosch,FALSE,1.9,LEFT,NO_CONFIG,RAIL,NO_TYPE,,,
0 986 437 106,Bosch,FALSE,1.9,LEFT,EAV,RAIL,N_O,0,,
0 986 437 201,Bosch,FALSE,1.9,RIGHT,NO_CONFIG,RAIL,NO_TYPE,,,
0 986 437 301,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.50
0 986 437 302,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.57
0 986 437 303,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.50
0 986 437 304,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 305,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 306,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 307,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 308,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 309,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.52
0 986 437 310,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 311,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 312,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.50
0 986 437 313,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.60
0 986 437 314,Bosch,FALSE,3.6,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 315,Bosch,FALSE,3.6,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 316,Bosch,FALSE,5.0,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.60
0 986 437 317,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.52
0 986 437 318,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 319,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 320,Bosch,FALSE,3.6,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 321,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 322,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 323,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 325,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 326,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 327,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 328,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 329,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 330,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 331,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.50
0 986 437 332,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 333,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 334,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 335,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.52
0 986 437 337,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 338,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.52
0 986 437 339,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 340,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 341,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 342,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 343,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 344,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 345,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 346,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 347,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 348,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 349,Bosch,FALSE,5.0,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.60
0 986 437 350,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 351,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 352,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 353,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 354,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 355,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 356,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 357,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 359,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 360,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 361,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 362,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 363,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 364,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 365,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 366,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 367,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 368,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 369,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 370,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 372,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.52
0 986 437 373,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.50
0 986 437 374,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 375,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 377,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 379,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 381,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 383,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 384,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 385,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 386,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
0 986 437 401,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 402,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 403,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 404,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.80
0 986 437 405,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 406,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 407,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 408,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 409,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 410,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 411,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 412,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 413,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 414,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 418,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 419,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 420,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 421,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 422,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 423,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 424,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 425,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 426,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 427,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 428,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 429,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 430,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_C,1.70,0.20,1.70
0 986 437 431,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 432,Bosch,FALSE,0.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 433,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 434,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 435,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 437,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 438,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 439,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 440,Bosch,FALSE,4.2,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 441,Bosch,FALSE,4.1,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.80
0 986 437 442,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_C,1.70,0.20,1.70
0 986 437 443,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 444,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 445,Bosch,FALSE,4.3,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 446,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 447,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.80
0 986 437 448,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_C,1.70,0.20,1.70
0 986 437 449,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_C,1.70,0.20,1.70
0 986 437 450,Bosch,FALSE,4.2,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 451,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 452,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 453,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 454,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 455,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 456,Bosch,FALSE,4.0,LEFT,SCV,RAIL,N_O,0.40,0.40,1.80
0 986 437 457,Bosch,FALSE,3.8,LEFT,SCV,RAIL,N_O,0.40,0.40,1.80
0 986 437 458,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.8
0 986 437 459,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_C,1.70,0.20,1.70
0 986 437 460,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_C,1.70,0.20,1.70
0 986 437 461,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 462,Bosch,FALSE,3.7,LEFT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 463,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 465,Bosch,FALSE,3.7,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.70
0 986 437 501,Bosch,FALSE,1.9,RIGHT,EAV,RAIL_AND_PUMP,N_O,0,,
0 986 437 502,Bosch,FALSE,1.9,RIGHT,EAV,RAIL_AND_PUMP,N_O,0,,
F 00E 200 392,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
F 00E 200 431,Bosch,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0.40,0.40,1.62
28212378,Delphi,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.3
28237090,Delphi,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.3
28244458,Delphi,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.3
28249008,Delphi,FALSE,4.5,LEFT,SCV,RAIL,N_O,0,0,1.3
28252614,Delphi,FALSE,4.5,LEFT,SCV,RAIL,N_O,0,0,1.3
28261917,Delphi,FALSE,4.5,LEFT,SCV,RAIL,N_O,0,0,1.3
28269520,Delphi,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.3
28283960,Delphi,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.3
28284022,Delphi,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.3
28285432,Delphi,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.3
28297640,Delphi,FALSE,4.5,LEFT,SCV,RAIL,N_O,0,0,1.3
28302063,Delphi,FALSE,4.5,LEFT,SCV,RAIL,N_O,0,0,1.3
28307889,Delphi,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.3
28343143,Delphi,FALSE,4.5,LEFT,SCV,RAIL,N_O,0,0,1.3
28351705,Delphi,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.3
28435244,Delphi,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,1.3
28447439,Delphi,FALSE,4.5,LEFT,SCV,RAIL,N_O,0,0,1.3
9044A032A,Delphi,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.2
9044A033A,Delphi,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.2
9044A035B,Delphi,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.2
9044A130B,Delphi,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.2
9044Z032A,Delphi,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.2
9044Z033A,Delphi,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.2
9044Z035B,Delphi,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.2
9421A000A,Delphi,FALSE,4.8,LEFT,SCV,RAIL,N_O,0,0,1.3
9421A030A,Delphi,FALSE,4.8,LEFT,SCV,RAIL,N_O,0,0,1.3
9422A000A,Delphi,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.3
9422A001A,Delphi,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.3
9422A010A,Delphi,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,1.3
9422A011A,Delphi,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,1.3
9422A060A,Delphi,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.3
9424A000A,Delphi,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.3
9424A010A,Delphi,FALSE,4.5,LEFT,SCV,RAIL,N_O,0,0,1.3
9424A050A,Delphi,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.3
9424A070A,Delphi,FALSE,4.5,LEFT,SCV,RAIL,N_O,0,0,1.3
9424A110A,Delphi,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.3
1-15603508-#,Denso,FALSE,0.8,LEFT,SCV,RAIL,N_O,0,0,1.290
11110106260000,Denso,FALSE,0.8,RIGHT,SCV,RAIL,N_O,0,0,1.3
